DateTime,Latitude,Longitude,SST(°C),SeaLevel(cm),Pressure(hPa),WindSpeed(km/h),Rainfall(mm/hr),WaveHeight(m),DO(mg/L),SeismicMag,HazardLabel,EventCategory,RiskLevel(%),RiskCategory
2025-03-25 12:00:00,15.06,85.85,27.45,-1.4,992.5,112.1,27.5,6.63,7.8,7.4,Marine Heatwave,Oceanographic,72.36,High
2025-03-25 15:00:00,13.63,73.22,30.4,57.9,980.1,1.4,40.4,2.45,6.18,0.0,Marine Heatwave,Oceanographic,29.75,Low
2025-03-25 18:00:00,19.71,76.24,28.69,49.1,1003.2,117.6,19.7,5.35,3.75,0.0,Cyclone,Hydrometeorological,50.83,Medium
2025-03-25 21:00:00,17.64,84.56,30.77,4.9,995.7,124.4,15.1,4.01,4.36,6.4,Sea-level Rise,Oceanographic,63.91,Medium
2025-03-26 00:00:00,19.24,75.95,31.4,90.2,1013.0,78.0,33.9,6.34,3.66,0.0,Storm,Hydrometeorological,54.51,Medium
2025-03-26 03:00:00,13.43,75.88,31.55,47.4,980.5,2.9,48.6,2.16,7.03,0.0,Tsunami,Geophysical,30.22,Low
2025-03-26 06:00:00,16.92,80.91,30.43,26.9,1006.8,64.9,24.2,5.36,3.09,0.0,Cyclone,Hydrometeorological,41.29,Medium
2025-03-26 09:00:00,11.96,72.61,31.97,43.0,1006.5,67.8,2.2,2.82,4.6,0.0,Pollution,Environmental,33.11,Medium
2025-03-26 12:00:00,11.31,86.24,26.05,12.2,1013.6,92.0,13.1,1.0,3.14,5.7,Sea-level Rise,Oceanographic,47.64,Medium
2025-03-26 15:00:00,21.57,83.58,27.27,1.6,1004.1,23.8,39.4,2.83,4.63,0.0,Pollution,Environmental,27.62,Low
2025-03-26 18:00:00,16.01,86.52,26.73,48.7,1010.8,61.5,24.1,1.03,4.39,0.0,Tsunami,Geophysical,30.89,Low
2025-03-26 21:00:00,18.53,86.59,29.32,48.0,1006.7,0.8,45.9,1.98,7.92,0.0,Storm,Hydrometeorological,28.24,Low
2025-03-27 00:00:00,21.24,74.12,30.65,19.1,1012.7,108.0,37.7,2.14,5.22,6.9,Storm,Hydrometeorological,63.97,Medium
2025-03-27 03:00:00,17.18,75.83,27.68,80.3,1000.5,76.3,15.9,5.98,4.44,0.0,Pollution,Environmental,47.57,Medium
2025-03-27 06:00:00,13.75,82.07,30.2,68.2,981.8,129.0,22.9,2.47,4.21,6.4,Pollution,Environmental,68.55,High
2025-03-27 09:00:00,12.85,84.92,28.14,1.1,1013.7,97.9,22.8,3.48,4.62,0.0,Marine Heatwave,Oceanographic,38.51,Medium
2025-03-27 12:00:00,18.92,84.34,27.37,91.4,1000.7,57.0,25.1,5.04,5.8,0.0,Cyclone,Hydrometeorological,44.86,Medium
2025-03-27 15:00:00,18.61,84.96,31.32,18.9,987.9,69.8,13.3,6.01,6.18,0.0,Cyclone,Hydrometeorological,41.03,Medium
2025-03-27 18:00:00,9.58,86.94,27.1,17.8,994.2,57.5,39.7,3.92,3.85,5.8,Cyclone,Hydrometeorological,55.72,Medium
2025-03-27 21:00:00,19.96,84.51,26.62,1.8,983.5,1.7,27.4,7.8,5.19,0.0,Sea-level Rise,Oceanographic,33.79,Medium
2025-03-28 00:00:00,20.53,87.55,31.16,2.1,1013.2,63.5,0.5,3.82,3.23,0.0,Pollution,Environmental,30.2,Low
2025-03-28 03:00:00,13.15,74.29,30.18,8.1,1006.4,145.2,39.0,0.67,6.0,0.0,Tsunami,Geophysical,43.94,Medium
2025-03-28 06:00:00,8.66,82.7,31.18,7.9,1008.4,128.0,45.7,2.49,7.52,0.0,Tsunami,Geophysical,47.26,Medium
2025-03-28 09:00:00,11.56,87.71,31.9,91.7,1007.5,48.9,40.9,3.57,4.63,0.0,Storm,Hydrometeorological,44.43,Medium
2025-03-28 12:00:00,10.68,78.18,28.91,29.0,991.2,144.6,32.1,0.68,5.15,0.0,Sea-level Rise,Oceanographic,44.18,Medium
2025-03-28 15:00:00,14.04,84.22,31.96,62.5,981.8,15.7,44.1,4.46,7.12,7.6,Pollution,Environmental,62.61,Medium
2025-03-28 18:00:00,11.97,87.17,31.05,69.5,982.7,15.9,24.6,1.71,7.89,5.5,Sea-level Rise,Oceanographic,45.71,Medium
2025-03-28 21:00:00,12.89,87.46,30.81,59.3,990.3,56.0,33.5,1.04,4.28,0.0,Tsunami,Geophysical,34.22,Medium
2025-03-29 00:00:00,19.05,72.5,31.8,47.9,990.6,54.4,3.3,7.92,3.2,0.0,Sea-level Rise,Oceanographic,44.3,Medium
2025-03-29 03:00:00,12.49,85.88,27.4,56.8,994.1,31.2,40.7,6.07,6.31,5.7,Storm,Hydrometeorological,60.61,Medium
2025-03-29 06:00:00,16.03,75.44,31.17,93.6,998.1,52.8,11.7,0.87,4.34,0.0,Pollution,Environmental,32.45,Low
2025-03-29 09:00:00,10.0,80.15,30.98,28.5,994.9,19.2,6.1,5.15,6.38,0.0,Tsunami,Geophysical,29.85,Low
2025-03-29 12:00:00,12.61,72.68,28.98,49.9,985.9,114.1,49.2,7.59,3.99,7.6,Storm,Hydrometeorological,85.68,High
2025-03-29 15:00:00,11.77,82.48,28.34,11.4,1005.6,23.1,42.8,4.36,3.53,0.0,Sea-level Rise,Oceanographic,33.33,Medium
2025-03-29 18:00:00,16.87,73.59,29.63,3.3,982.8,79.1,20.1,4.92,3.45,6.3,Pollution,Environmental,58.81,Medium
2025-03-29 21:00:00,18.89,85.46,29.48,58.1,989.9,134.2,1.2,3.11,6.61,5.2,Tsunami,Geophysical,61.69,Medium
2025-03-30 00:00:00,19.34,80.59,27.67,-3.2,985.7,134.3,34.3,2.37,3.33,0.0,Storm,Hydrometeorological,43.52,Medium
2025-03-30 03:00:00,14.57,80.07,29.51,46.4,997.3,49.9,3.6,1.17,5.17,0.0,Cyclone,Hydrometeorological,25.84,Low
2025-03-30 06:00:00,19.55,79.76,29.26,23.5,986.4,12.9,35.7,1.97,6.45,0.0,Cyclone,Hydrometeorological,25.72,Low
2025-03-30 09:00:00,10.08,80.87,29.16,70.8,981.9,133.2,35.1,2.12,3.92,0.0,Pollution,Environmental,50.75,Medium
2025-03-30 12:00:00,8.32,86.35,27.26,15.0,989.8,19.1,32.0,1.06,3.67,0.0,Pollution,Environmental,22.26,Low
2025-03-30 15:00:00,18.81,85.48,30.56,8.5,1009.2,29.3,44.6,3.94,6.38,0.0,Tsunami,Geophysical,34.07,Medium
2025-03-30 18:00:00,21.98,81.72,28.43,14.8,989.0,71.9,18.4,7.35,4.84,0.0,Tsunami,Geophysical,44.44,Medium
2025-03-30 21:00:00,20.16,85.35,31.0,66.8,990.2,50.4,15.4,0.65,5.91,7.1,Pollution,Environmental,51.68,Medium
2025-03-31 00:00:00,17.34,72.2,31.23,39.1,992.0,20.7,22.0,4.22,5.02,0.0,Tsunami,Geophysical,32.1,Low
2025-03-31 03:00:00,19.38,87.33,31.3,92.7,1010.1,104.0,8.5,2.54,4.06,0.0,Sea-level Rise,Oceanographic,44.48,Medium
2025-03-31 06:00:00,19.9,75.41,30.01,49.7,1009.2,18.8,6.5,4.68,7.73,0.0,Storm,Hydrometeorological,30.51,Low
2025-03-31 09:00:00,20.37,80.98,27.12,14.7,997.3,144.2,38.5,4.16,4.69,0.0,Storm,Hydrometeorological,52.11,Medium
2025-03-31 12:00:00,19.02,72.9,28.22,45.6,999.6,109.3,17.7,5.1,5.93,0.0,Sea-level Rise,Oceanographic,47.93,Medium
2025-03-31 15:00:00,13.99,76.36,28.3,82.0,985.2,68.4,24.6,0.77,3.98,0.0,Sea-level Rise,Oceanographic,35.32,Medium
2025-03-31 18:00:00,13.51,75.07,26.37,55.0,1014.6,25.0,2.3,6.35,4.26,0.0,Tsunami,Geophysical,34.28,Medium
2025-03-31 21:00:00,9.47,81.16,29.0,84.1,998.6,38.3,33.8,4.57,4.17,6.7,Pollution,Environmental,63.02,Medium
2025-04-01 00:00:00,18.3,82.62,26.68,69.3,997.5,134.1,46.0,0.91,7.1,0.0,Sea-level Rise,Oceanographic,49.13,Medium
2025-04-01 03:00:00,21.32,81.96,30.24,22.8,994.4,33.6,46.6,4.16,6.15,0.0,Marine Heatwave,Oceanographic,37.07,Medium
2025-04-01 06:00:00,13.52,72.02,26.72,48.8,1003.6,62.6,36.5,4.41,3.37,0.0,Pollution,Environmental,42.02,Medium
2025-04-01 09:00:00,8.67,85.6,31.99,87.6,1008.4,56.1,11.6,6.01,4.52,0.0,Storm,Hydrometeorological,45.5,Medium
2025-04-01 12:00:00,16.12,86.46,27.92,63.7,986.6,93.7,16.8,2.08,4.57,0.0,Sea-level Rise,Oceanographic,39.3,Medium
2025-04-01 15:00:00,19.77,79.57,26.23,60.2,981.8,138.9,48.1,1.92,6.38,0.0,Storm,Hydrometeorological,51.82,Medium
2025-04-01 18:00:00,17.67,80.21,29.9,87.9,995.4,135.2,37.5,4.16,6.02,0.0,Sea-level Rise,Oceanographic,58.62,Medium
2025-04-01 21:00:00,19.73,86.12,31.53,1.5,984.5,83.6,44.7,7.81,3.23,0.0,Pollution,Environmental,52.44,Medium
2025-04-02 00:00:00,10.31,83.03,29.09,12.0,991.2,88.8,3.6,1.61,3.37,0.0,Marine Heatwave,Oceanographic,29.86,Low
2025-04-02 03:00:00,19.31,75.04,26.66,69.3,985.5,127.5,36.3,6.81,4.5,0.0,Pollution,Environmental,60.85,Medium
2025-04-02 06:00:00,11.88,82.28,30.16,85.8,992.0,115.5,28.1,7.12,5.64,0.0,Pollution,Environmental,60.73,Medium
2025-04-02 09:00:00,21.08,80.36,27.75,19.4,1012.5,25.9,29.0,4.67,6.7,0.0,Pollution,Environmental,32.43,Low
2025-04-02 12:00:00,18.46,76.99,27.84,82.2,982.5,132.2,12.8,4.95,7.68,0.0,Tsunami,Geophysical,53.94,Medium
2025-04-02 15:00:00,19.83,86.36,27.59,68.2,983.5,5.0,28.0,5.71,6.98,0.0,Cyclone,Hydrometeorological,36.18,Medium
2025-04-02 18:00:00,18.67,80.6,31.04,-6.3,992.8,35.6,22.4,1.04,7.77,0.0,Marine Heatwave,Oceanographic,22.09,Low
2025-04-02 21:00:00,9.99,82.24,26.33,34.8,986.2,16.4,28.4,7.46,3.27,0.0,Pollution,Environmental,38.81,Medium
2025-04-03 00:00:00,21.07,80.68,29.16,5.5,980.0,121.5,4.4,5.25,7.57,5.6,Cyclone,Hydrometeorological,61.45,Medium
2025-04-03 03:00:00,16.12,74.6,30.05,4.7,1008.2,148.5,18.9,3.84,3.23,0.0,Marine Heatwave,Oceanographic,48.02,Medium
2025-04-03 06:00:00,17.27,74.53,30.13,4.1,994.9,37.1,37.4,2.47,7.41,7.7,Cyclone,Hydrometeorological,53.74,Medium
2025-04-03 09:00:00,8.2,73.3,29.46,93.0,1010.3,147.4,26.4,6.41,7.2,0.0,Pollution,Environmental,64.44,Medium
2025-04-03 12:00:00,15.05,83.34,27.49,25.7,991.7,3.9,17.1,6.52,7.49,0.0,Tsunami,Geophysical,31.56,Low
2025-04-03 15:00:00,16.85,76.61,29.83,21.5,990.3,59.9,42.6,4.25,6.39,0.0,Sea-level Rise,Oceanographic,40.63,Medium
2025-04-03 18:00:00,11.07,78.86,29.91,70.0,980.0,140.5,8.2,2.25,4.32,5.1,Storm,Hydrometeorological,63.01,Medium
2025-04-03 21:00:00,14.35,82.73,27.91,31.9,1014.7,37.1,25.3,6.83,4.2,0.0,Tsunami,Geophysical,40.26,Medium
2025-04-04 00:00:00,9.45,78.9,27.38,46.8,988.9,141.1,45.3,4.75,4.77,0.0,Sea-level Rise,Oceanographic,57.73,Medium
2025-04-04 03:00:00,18.01,80.91,31.13,92.3,986.4,65.5,19.6,3.54,3.63,0.0,Pollution,Environmental,42.68,Medium
2025-04-04 06:00:00,20.27,74.53,28.73,56.6,1004.2,57.5,43.5,4.76,5.2,0.0,Pollution,Environmental,44.86,Medium
2025-04-04 09:00:00,17.52,85.48,27.37,85.3,981.2,136.9,5.9,5.34,4.25,0.0,Marine Heatwave,Oceanographic,54.48,Medium
2025-04-04 12:00:00,14.94,78.74,28.46,15.4,984.8,29.5,2.8,1.99,3.05,0.0,Cyclone,Hydrometeorological,20.9,Low
2025-04-04 15:00:00,13.25,74.93,28.58,98.3,990.4,90.0,38.8,6.12,4.64,0.0,Tsunami,Geophysical,56.87,Medium
2025-04-04 18:00:00,15.61,82.46,28.32,61.2,981.6,8.1,22.9,4.62,7.44,0.0,Storm,Hydrometeorological,32.48,Low
2025-04-04 21:00:00,18.25,78.14,31.67,43.0,1000.0,123.8,13.8,1.06,6.54,0.0,Storm,Hydrometeorological,40.27,Medium
2025-04-05 00:00:00,17.88,79.85,27.55,87.3,1000.2,33.2,13.5,6.52,3.22,8.0,Pollution,Environmental,66.92,Medium
2025-04-05 03:00:00,12.09,84.98,26.53,78.6,1003.4,109.9,21.6,5.6,6.05,0.0,Pollution,Environmental,52.84,Medium
2025-04-05 06:00:00,9.7,73.82,28.47,61.3,1004.9,26.8,4.0,7.55,4.3,0.0,Tsunami,Geophysical,39.21,Medium
2025-04-05 09:00:00,16.8,73.52,26.57,70.1,991.3,146.6,1.9,3.84,3.57,0.0,Pollution,Environmental,49.77,Medium
2025-04-05 12:00:00,13.03,79.61,28.18,60.5,1011.5,24.6,19.1,1.56,6.12,0.0,Sea-level Rise,Oceanographic,26.7,Low
2025-04-05 15:00:00,17.29,77.53,27.03,-1.3,1004.3,117.7,41.3,7.35,7.4,0.0,Tsunami,Geophysical,54.61,Medium
2025-04-05 18:00:00,8.54,86.06,27.89,4.2,996.4,89.7,1.5,2.56,3.16,0.0,Tsunami,Geophysical,30.81,Low
2025-04-05 21:00:00,11.28,73.35,27.56,-7.9,981.3,137.2,17.6,3.58,3.09,0.0,Marine Heatwave,Oceanographic,43.19,Medium
2025-04-06 00:00:00,10.8,75.38,30.13,14.2,995.4,117.3,39.2,3.9,6.96,0.0,Tsunami,Geophysical,48.01,Medium
2025-04-06 03:00:00,17.62,86.61,29.65,51.6,1013.6,94.1,13.0,2.69,6.53,0.0,Pollution,Environmental,39.47,Medium
2025-04-06 06:00:00,17.62,73.53,31.54,52.5,992.7,113.5,12.9,5.7,3.2,7.5,Tsunami,Geophysical,74.33,High
2025-04-06 09:00:00,19.8,78.38,29.13,34.2,990.5,120.5,13.6,5.92,4.03,5.7,Marine Heatwave,Oceanographic,67.98,High
2025-04-06 12:00:00,19.22,78.57,27.38,34.7,1008.9,34.1,26.2,6.55,4.77,0.0,Pollution,Environmental,39.36,Medium
2025-04-06 15:00:00,19.11,85.99,31.11,75.5,989.4,121.8,26.7,0.9,5.28,0.0,Storm,Hydrometeorological,45.2,Medium
2025-04-06 18:00:00,17.87,79.22,26.6,67.8,981.1,130.5,6.9,1.45,3.88,7.9,Cyclone,Hydrometeorological,66.57,Medium
2025-04-06 21:00:00,17.13,84.38,28.15,10.2,1002.5,49.2,43.0,1.42,5.17,0.0,Sea-level Rise,Oceanographic,30.18,Low
2025-04-07 00:00:00,21.52,72.24,28.89,26.7,995.7,85.6,21.8,3.61,6.66,0.0,Tsunami,Geophysical,39.38,Medium
2025-04-07 03:00:00,11.95,80.88,30.38,48.6,1012.6,142.7,18.1,6.33,6.69,7.7,Pollution,Environmental,81.69,High
2025-04-07 06:00:00,17.25,87.21,30.38,-4.3,1010.9,129.4,22.2,4.89,7.88,0.0,Storm,Hydrometeorological,47.33,Medium
2025-04-07 09:00:00,20.79,78.55,30.49,2.5,988.7,121.1,38.1,3.4,7.77,0.0,Marine Heatwave,Oceanographic,46.11,Medium
2025-04-07 12:00:00,10.78,79.92,30.45,74.7,997.5,45.8,48.7,5.48,5.04,0.0,Sea-level Rise,Oceanographic,48.1,Medium
2025-04-07 15:00:00,12.38,85.23,29.57,77.3,1014.6,101.9,49.2,0.72,4.69,0.0,Cyclone,Hydrometeorological,45.63,Medium
2025-04-07 18:00:00,21.07,85.88,27.4,75.6,1001.3,145.6,18.7,5.61,3.32,0.0,Storm,Hydrometeorological,58.21,Medium
2025-04-07 21:00:00,17.67,78.47,31.25,35.7,994.1,5.4,27.6,5.82,3.57,0.0,Marine Heatwave,Oceanographic,34.33,Medium
2025-04-08 00:00:00,12.49,76.04,29.21,80.6,983.6,141.5,39.8,1.86,6.56,0.0,Cyclone,Hydrometeorological,53.42,Medium
2025-04-08 03:00:00,17.49,81.15,28.88,44.1,1005.3,140.7,4.6,0.65,7.03,0.0,Pollution,Environmental,39.46,Medium
2025-04-08 06:00:00,10.73,85.06,30.82,43.5,990.4,95.7,14.4,2.27,6.65,0.0,Sea-level Rise,Oceanographic,38.52,Medium
2025-04-08 09:00:00,20.16,76.72,26.01,14.6,991.9,148.6,26.2,2.04,4.67,0.0,Storm,Hydrometeorological,44.72,Medium
2025-04-08 12:00:00,20.23,78.32,28.01,12.8,993.2,47.5,33.9,2.67,5.89,0.0,Cyclone,Hydrometeorological,31.42,Low
2025-04-08 15:00:00,8.04,86.89,26.67,34.7,1007.0,65.3,47.3,4.01,7.37,0.0,Marine Heatwave,Oceanographic,42.2,Medium
2025-04-08 18:00:00,18.65,72.25,29.35,31.7,997.7,84.4,15.7,2.71,6.67,0.0,Marine Heatwave,Oceanographic,36.35,Medium
2025-04-08 21:00:00,10.28,75.99,28.05,8.5,1000.4,146.3,38.1,3.68,3.02,0.0,Storm,Hydrometeorological,50.85,Medium
2025-04-09 00:00:00,19.16,81.45,26.58,50.3,1004.6,118.9,31.5,1.64,6.55,7.0,Marine Heatwave,Oceanographic,65.46,Medium
2025-04-09 03:00:00,18.23,79.25,30.11,29.6,1003.4,6.1,19.5,6.43,7.02,0.0,Pollution,Environmental,33.39,Medium
2025-04-09 06:00:00,16.72,78.61,31.16,17.7,1014.3,92.1,39.7,1.14,3.92,7.3,Tsunami,Geophysical,60.48,Medium
2025-04-09 09:00:00,8.49,77.12,29.58,56.5,996.8,122.3,3.1,6.62,5.47,0.0,Storm,Hydrometeorological,52.5,Medium
2025-04-09 12:00:00,15.29,83.88,29.06,36.5,993.9,4.0,16.8,7.82,7.37,0.0,Storm,Hydrometeorological,36.34,Medium
2025-04-09 15:00:00,19.16,74.04,31.42,64.0,1011.4,67.1,21.8,6.38,3.47,6.6,Storm,Hydrometeorological,68.38,High
2025-04-09 18:00:00,19.78,81.88,29.87,-6.9,1009.0,118.2,13.0,5.82,4.07,5.1,Tsunami,Geophysical,61.46,Medium
2025-04-09 21:00:00,18.7,87.89,30.55,77.3,1001.6,147.9,32.0,6.95,7.73,0.0,Tsunami,Geophysical,65.76,Medium
2025-04-10 00:00:00,20.14,83.95,31.15,44.4,984.6,104.4,10.3,3.81,3.33,7.5,Marine Heatwave,Oceanographic,66.63,Medium
2025-04-10 03:00:00,17.86,80.94,31.42,2.2,986.2,64.3,6.3,4.75,4.99,5.9,Cyclone,Hydrometeorological,52.35,Medium
2025-04-10 06:00:00,14.81,79.4,30.71,80.4,999.4,27.0,23.4,7.76,6.76,7.4,Sea-level Rise,Oceanographic,69.39,High
2025-04-10 09:00:00,20.21,73.57,28.62,95.9,1009.2,73.5,38.1,6.75,4.74,0.0,Pollution,Environmental,55.33,Medium
2025-04-10 12:00:00,8.72,74.54,30.88,4.6,988.2,68.0,25.9,6.23,5.24,0.0,Sea-level Rise,Oceanographic,42.23,Medium
2025-04-10 15:00:00,14.28,73.01,28.86,65.8,1001.3,80.7,23.4,2.7,4.39,0.0,Marine Heatwave,Oceanographic,40.51,Medium
2025-04-10 18:00:00,13.93,80.24,27.02,62.9,1009.8,38.7,24.6,7.82,4.67,0.0,Marine Heatwave,Oceanographic,45.7,Medium
2025-04-10 21:00:00,21.39,84.27,31.82,72.1,986.1,9.7,28.9,3.18,4.38,0.0,Storm,Hydrometeorological,32.53,Low
2025-04-11 00:00:00,14.99,86.9,29.5,49.2,995.9,31.4,0.2,2.31,5.55,0.0,Marine Heatwave,Oceanographic,25.21,Low
2025-04-11 03:00:00,12.82,87.95,30.63,73.7,1013.4,133.2,15.9,1.74,6.73,6.1,Marine Heatwave,Oceanographic,65.77,Medium
2025-04-11 06:00:00,11.55,75.65,26.07,4.3,990.8,17.5,49.3,2.81,3.65,0.0,Sea-level Rise,Oceanographic,28.39,Low
2025-04-11 09:00:00,8.65,76.26,28.98,36.2,986.7,50.1,36.4,5.52,3.36,0.0,Storm,Hydrometeorological,42.14,Medium
2025-04-11 12:00:00,17.16,78.66,27.08,65.8,999.8,128.8,5.9,6.39,6.37,0.0,Cyclone,Hydrometeorological,53.71,Medium
2025-04-11 15:00:00,18.23,86.69,31.47,71.3,986.9,126.5,10.2,6.07,6.43,0.0,Tsunami,Geophysical,55.31,Medium
2025-04-11 18:00:00,19.25,87.93,27.52,38.0,998.2,44.2,0.8,2.15,4.41,0.0,Storm,Hydrometeorological,25.32,Low
2025-04-11 21:00:00,20.71,83.54,30.06,47.5,1007.4,23.3,19.6,4.18,3.55,6.3,Pollution,Environmental,52.11,Medium
2025-04-12 00:00:00,18.09,84.25,26.55,46.5,988.1,27.2,40.5,1.51,5.34,0.0,Tsunami,Geophysical,29.37,Low
2025-04-12 03:00:00,12.03,77.33,28.56,5.3,980.8,130.4,27.7,5.07,7.63,0.0,Cyclone,Hydrometeorological,49.44,Medium
2025-04-12 06:00:00,18.27,72.01,29.58,90.8,990.1,27.8,32.6,5.84,6.44,6.0,Marine Heatwave,Oceanographic,62.87,Medium
2025-04-12 09:00:00,13.8,79.73,27.58,29.2,985.7,73.4,39.7,5.46,3.54,6.5,Storm,Hydrometeorological,65.71,Medium
2025-04-12 12:00:00,14.22,84.5,30.08,59.9,1011.8,2.7,27.9,6.41,5.71,0.0,Marine Heatwave,Oceanographic,37.48,Medium
2025-04-12 15:00:00,12.0,87.29,30.4,62.8,1008.6,19.1,43.0,4.96,4.68,0.0,Cyclone,Hydrometeorological,40.0,Medium
2025-04-12 18:00:00,13.23,78.21,26.57,90.6,983.2,97.2,20.7,3.54,6.4,0.0,Sea-level Rise,Oceanographic,46.6,Medium
2025-04-12 21:00:00,12.03,76.11,29.98,36.1,1013.8,102.6,39.6,2.7,3.4,0.0,Cyclone,Hydrometeorological,44.78,Medium
2025-04-13 00:00:00,14.27,76.39,28.36,32.7,990.0,40.3,43.1,1.02,6.39,0.0,Marine Heatwave,Oceanographic,30.04,Low
2025-04-13 03:00:00,12.12,75.45,26.95,24.4,983.7,2.8,40.2,1.53,6.88,0.0,Sea-level Rise,Oceanographic,23.21,Low
2025-04-13 06:00:00,17.39,85.56,26.06,34.3,1011.8,111.0,27.1,4.47,4.74,0.0,Cyclone,Hydrometeorological,46.7,Medium
2025-04-13 09:00:00,8.02,79.95,30.52,80.6,1010.8,73.2,31.5,1.1,5.44,0.0,Pollution,Environmental,38.88,Medium
2025-04-13 12:00:00,13.85,86.58,31.96,1.7,988.2,142.6,47.9,1.23,3.07,0.0,Storm,Hydrometeorological,46.6,Medium
2025-04-13 15:00:00,19.82,81.32,31.92,60.0,1009.2,120.0,17.3,2.45,5.15,0.0,Tsunami,Geophysical,45.6,Medium
2025-04-13 18:00:00,11.1,72.56,28.46,21.8,1008.3,120.1,22.9,5.05,6.02,0.0,Cyclone,Hydrometeorological,48.33,Medium
2025-04-13 21:00:00,13.85,80.75,29.32,44.6,990.7,139.1,29.4,3.56,6.26,0.0,Pollution,Environmental,51.62,Medium
2025-04-14 00:00:00,11.19,81.34,28.23,39.4,998.8,30.5,7.8,7.1,5.17,0.0,Tsunami,Geophysical,37.19,Medium
2025-04-14 03:00:00,20.58,86.9,31.77,-8.6,986.0,98.1,1.3,0.98,4.11,0.0,Marine Heatwave,Oceanographic,28.14,Low
2025-04-14 06:00:00,11.0,72.96,27.95,5.8,1004.8,80.1,7.2,0.57,7.04,0.0,Tsunami,Geophysical,25.54,Low
2025-04-14 09:00:00,13.53,82.99,28.5,61.3,990.8,90.9,26.2,0.68,6.95,5.0,Storm,Hydrometeorological,52.78,Medium
2025-04-14 12:00:00,15.27,81.69,31.78,54.8,996.5,86.0,46.4,6.71,4.61,0.0,Sea-level Rise,Oceanographic,55.84,Medium
2025-04-14 15:00:00,18.47,86.5,31.18,64.1,987.5,95.7,25.3,5.88,7.16,0.0,Pollution,Environmental,51.91,Medium
2025-04-14 18:00:00,19.83,80.41,30.15,87.2,997.4,47.0,37.7,2.15,4.94,7.6,Tsunami,Geophysical,62.67,Medium
2025-04-14 21:00:00,16.73,82.65,27.28,62.3,994.9,22.9,40.3,4.33,7.89,0.0,Storm,Hydrometeorological,37.49,Medium
2025-04-15 00:00:00,13.48,73.28,26.54,55.0,1001.0,62.8,21.6,0.9,5.58,6.5,Storm,Hydrometeorological,51.17,Medium
2025-04-15 03:00:00,18.65,79.69,31.59,67.9,1006.2,29.5,38.9,6.74,4.81,0.0,Cyclone,Hydrometeorological,46.25,Medium
2025-04-15 06:00:00,12.59,75.36,28.95,-7.8,1003.5,78.5,44.9,1.73,7.02,0.0,Cyclone,Hydrometeorological,34.67,Medium
2025-04-15 09:00:00,11.65,80.61,31.45,83.1,997.2,5.6,26.8,5.79,4.7,0.0,Pollution,Environmental,38.94,Medium
2025-04-15 12:00:00,18.82,77.42,26.86,84.4,990.8,98.8,28.3,4.04,5.48,0.0,Marine Heatwave,Oceanographic,49.1,Medium
2025-04-15 15:00:00,9.59,77.46,31.79,46.0,1002.0,53.5,16.2,0.67,5.5,0.0,Marine Heatwave,Oceanographic,28.39,Low
2025-04-15 18:00:00,14.67,84.22,27.55,42.9,1014.7,103.0,42.1,3.61,6.84,5.1,Storm,Hydrometeorological,63.48,Medium
2025-04-15 21:00:00,17.33,81.69,26.52,-6.0,1001.7,44.1,4.3,6.2,4.57,0.0,Tsunami,Geophysical,31.42,Low
2025-04-16 00:00:00,9.17,87.88,26.76,-2.0,1010.7,45.3,32.5,2.97,4.96,5.8,Sea-level Rise,Oceanographic,47.78,Medium
2025-04-16 03:00:00,8.86,82.49,26.05,75.8,1003.3,46.3,14.6,6.49,6.92,0.0,Marine Heatwave,Oceanographic,42.63,Medium
2025-04-16 06:00:00,19.95,75.87,31.26,-7.9,1005.6,140.0,32.9,3.79,3.22,0.0,Pollution,Environmental,48.4,Medium
2025-04-16 09:00:00,14.95,74.31,31.52,38.5,1014.8,63.0,30.4,1.29,5.27,0.0,Storm,Hydrometeorological,33.53,Medium
2025-04-16 12:00:00,20.05,81.85,26.08,66.5,994.6,84.8,32.5,3.13,7.59,0.0,Tsunami,Geophysical,43.29,Medium
2025-04-16 15:00:00,9.38,86.67,29.36,6.9,1007.8,137.2,8.5,6.63,7.67,0.0,Pollution,Environmental,51.05,Medium
2025-04-16 18:00:00,12.48,84.97,30.14,69.7,1004.4,46.6,5.0,2.54,7.16,7.9,Storm,Hydrometeorological,56.22,Medium
2025-04-16 21:00:00,12.17,81.58,29.02,-4.3,1013.0,79.1,16.3,1.69,4.69,0.0,Storm,Hydrometeorological,29.32,Low
2025-04-17 00:00:00,16.49,82.03,29.83,59.2,999.4,148.0,36.6,6.33,7.36,5.6,Marine Heatwave,Oceanographic,80.6,High
2025-04-17 03:00:00,19.63,74.31,31.85,56.4,1005.7,16.6,43.1,6.79,6.26,0.0,Sea-level Rise,Oceanographic,43.99,Medium
2025-04-17 06:00:00,16.32,81.5,26.99,3.6,1014.3,59.1,11.4,1.78,6.34,0.0,Cyclone,Hydrometeorological,25.39,Low
2025-04-17 09:00:00,19.16,73.01,30.12,30.3,1006.5,144.7,5.7,2.86,7.05,0.0,Tsunami,Geophysical,44.88,Medium
2025-04-17 12:00:00,18.94,86.89,27.47,53.5,989.6,123.6,0.3,4.74,4.7,0.0,Sea-level Rise,Oceanographic,46.49,Medium
2025-04-17 15:00:00,15.87,75.43,28.05,76.3,986.7,95.8,32.7,7.66,6.88,0.0,Sea-level Rise,Oceanographic,58.1,Medium
