timestamp,shoreline_change_m_per_yr,beach_slope_deg,intertidal_extent_m
2025-02-14 16:00:00,-0.199,5.66,57.4
2025-02-14 17:00:00,-0.199,4.5,53.8
2025-02-14 18:00:00,-0.199,3.91,55.6
2025-02-14 19:00:00,-0.199,3.61,56.3
2025-02-14 20:00:00,-0.199,4.47,53.0
2025-02-14 21:00:00,-0.199,5.45,48.6
2025-02-14 22:00:00,-0.199,2.47,49.8
2025-02-14 23:00:00,-0.199,4.84,61.8
2025-02-15 00:00:00,-0.199,5.96,56.8
2025-02-15 01:00:00,-0.199,3.76,57.0
2025-02-15 02:00:00,-0.199,4.79,59.1
2025-02-15 03:00:00,-0.199,3.81,51.5
2025-02-15 04:00:00,-0.199,1.75,52.7
2025-02-15 05:00:00,-0.199,4.04,51.6
2025-02-15 06:00:00,-0.199,3.72,61.9
2025-02-15 07:00:00,-0.199,5.93,51.9
2025-02-15 08:00:00,-0.199,5.58,58.6
2025-02-15 09:00:00,-0.199,3.75,52.9
2025-02-15 10:00:00,-0.199,6.55,55.1
2025-02-15 11:00:00,-0.199,5.87,58.7
2025-02-15 12:00:00,-0.199,4.69,55.7
2025-02-15 13:00:00,-0.199,5.4,54.5
2025-02-15 14:00:00,-0.199,3.87,61.7
2025-02-15 15:00:00,-0.199,2.05,49.4
2025-02-15 16:00:00,-0.199,5.11,52.0
2025-02-15 17:00:00,-0.199,3.36,53.9
2025-02-15 18:00:00,-0.199,4.73,58.0
2025-02-15 19:00:00,-0.199,5.49,53.4
2025-02-15 20:00:00,-0.199,2.67,57.8
2025-02-15 21:00:00,-0.199,5.25,49.7
2025-02-15 22:00:00,-0.199,5.99,58.3
2025-02-15 23:00:00,-0.199,2.51,57.6
2025-02-16 00:00:00,-0.199,5.85,50.7
2025-02-16 01:00:00,-0.199,7.28,53.8
2025-02-16 02:00:00,-0.199,4.69,53.1
2025-02-16 03:00:00,-0.199,5.89,55.3
2025-02-16 04:00:00,-0.199,3.79,57.4
2025-02-16 05:00:00,-0.199,6.1,51.9
2025-02-16 06:00:00,-0.199,5.61,55.0
2025-02-16 07:00:00,-0.199,5.26,54.6
2025-02-16 08:00:00,-0.199,5.19,54.3
2025-02-16 09:00:00,-0.199,5.47,58.3
2025-02-16 10:00:00,-0.199,4.92,54.4
2025-02-16 11:00:00,-0.199,3.83,50.3
2025-02-16 12:00:00,-0.199,4.82,56.1
2025-02-16 13:00:00,-0.199,4.94,58.7
2025-02-16 14:00:00,-0.199,3.59,54.3
2025-02-16 15:00:00,-0.199,4.87,58.0
2025-02-16 16:00:00,-0.199,4.93,52.7
2025-02-16 17:00:00,-0.199,4.38,55.2
2025-02-16 18:00:00,-0.199,5.42,49.2
2025-02-16 19:00:00,-0.199,5.71,52.1
2025-02-16 20:00:00,-0.199,4.2,54.4
2025-02-16 21:00:00,-0.199,5.18,55.9
2025-02-16 22:00:00,-0.199,6.09,55.2
2025-02-16 23:00:00,-0.199,3.79,57.8
2025-02-17 00:00:00,-0.199,3.0,47.6
2025-02-17 01:00:00,-0.199,3.87,56.6
2025-02-17 02:00:00,-0.199,5.63,50.0
2025-02-17 03:00:00,-0.199,4.45,48.5
2025-02-17 04:00:00,-0.199,3.51,55.3
2025-02-17 05:00:00,-0.199,6.52,48.8
2025-02-17 06:00:00,-0.199,3.58,56.4
2025-02-17 07:00:00,-0.199,4.8,45.6
2025-02-17 08:00:00,-0.199,5.88,49.9
2025-02-17 09:00:00,-0.199,5.8,54.8
2025-02-17 10:00:00,-0.199,5.5,54.2
2025-02-17 11:00:00,-0.199,4.2,44.3
2025-02-17 12:00:00,-0.199,5.67,50.2
2025-02-17 13:00:00,-0.199,5.02,47.0
2025-02-17 14:00:00,-0.199,5.49,52.6
2025-02-17 15:00:00,-0.199,6.64,52.3
2025-02-17 16:00:00,-0.199,3.57,51.4
2025-02-17 17:00:00,-0.199,5.46,51.8
2025-02-17 18:00:00,-0.199,5.17,48.9
2025-02-17 19:00:00,-0.199,6.13,50.0
2025-02-17 20:00:00,-0.199,7.13,55.4
2025-02-17 21:00:00,-0.199,7.1,50.7
2025-02-17 22:00:00,-0.199,6.0,50.5
2025-02-17 23:00:00,-0.199,4.28,55.6
2025-02-18 00:00:00,-0.199,4.49,46.5
2025-02-18 01:00:00,-0.199,5.87,54.4
2025-02-18 02:00:00,-0.199,3.46,54.7
2025-02-18 03:00:00,-0.199,4.72,47.0
2025-02-18 04:00:00,-0.199,4.11,52.8
2025-02-18 05:00:00,-0.199,3.59,43.5
2025-02-18 06:00:00,-0.199,5.3,50.3
2025-02-18 07:00:00,-0.199,5.95,47.0
2025-02-18 08:00:00,-0.199,5.72,51.5
2025-02-18 09:00:00,-0.199,5.14,50.9
2025-02-18 10:00:00,-0.199,4.58,49.2
2025-02-18 11:00:00,-0.199,4.37,46.7
2025-02-18 12:00:00,-0.199,6.05,52.8
2025-02-18 13:00:00,-0.199,4.39,49.9
2025-02-18 14:00:00,-0.199,4.35,47.9
2025-02-18 15:00:00,-0.199,5.49,48.5
2025-02-18 16:00:00,-0.199,3.82,49.7
2025-02-18 17:00:00,-0.199,5.1,49.7
2025-02-18 18:00:00,-0.199,4.36,50.9
2025-02-18 19:00:00,-0.199,4.19,52.9
2025-02-18 20:00:00,-0.199,4.7,53.1
2025-02-18 21:00:00,-0.199,5.91,49.3
2025-02-18 22:00:00,-0.199,5.21,51.3
2025-02-18 23:00:00,-0.199,5.35,49.4
2025-02-19 00:00:00,-0.199,5.91,51.5
2025-02-19 01:00:00,-0.199,5.75,47.4
2025-02-19 02:00:00,-0.199,4.79,48.2
2025-02-19 03:00:00,-0.199,5.67,47.8
2025-02-19 04:00:00,-0.199,4.8,49.2
2025-02-19 05:00:00,-0.199,5.53,49.7
2025-02-19 06:00:00,-0.199,6.25,52.0
2025-02-19 07:00:00,-0.199,5.62,51.5
2025-02-19 08:00:00,-0.199,3.5,48.0
2025-02-19 09:00:00,-0.199,4.4,47.7
2025-02-19 10:00:00,-0.199,5.78,47.2
2025-02-19 11:00:00,-0.199,2.41,50.9
2025-02-19 12:00:00,-0.199,5.39,48.6
2025-02-19 13:00:00,-0.199,5.32,55.2
2025-02-19 14:00:00,-0.199,8.27,47.6
2025-02-19 15:00:00,-0.199,5.52,52.4
2025-02-19 16:00:00,-0.199,4.87,52.4
2025-02-19 17:00:00,-0.199,6.4,52.3
2025-02-19 18:00:00,-0.199,4.59,46.8
2025-02-19 19:00:00,-0.199,5.05,47.6
2025-02-19 20:00:00,-0.199,5.11,47.3
2025-02-19 21:00:00,-0.199,5.72,52.3
2025-02-19 22:00:00,-0.199,3.89,46.5
2025-02-19 23:00:00,-0.199,6.0,46.1
2025-02-20 00:00:00,-0.199,4.37,48.2
2025-02-20 01:00:00,-0.199,7.47,42.1
2025-02-20 02:00:00,-0.199,3.18,48.4
2025-02-20 03:00:00,-0.199,4.09,42.7
2025-02-20 04:00:00,-0.199,2.56,44.9
2025-02-20 05:00:00,-0.199,8.56,49.6
2025-02-20 06:00:00,-0.199,3.53,44.4
2025-02-20 07:00:00,-0.199,5.91,47.0
2025-02-20 08:00:00,-0.199,5.87,49.7
2025-02-20 09:00:00,-0.199,3.91,42.7
2025-02-20 10:00:00,-0.199,5.93,46.6
2025-02-20 11:00:00,-0.199,3.72,48.0
2025-02-20 12:00:00,-0.199,4.02,41.8
2025-02-20 13:00:00,-0.199,3.13,43.0
2025-02-20 14:00:00,-0.199,5.8,50.9
2025-02-20 15:00:00,-0.199,2.65,42.7
2025-02-20 16:00:00,-0.199,5.47,45.0
2025-02-20 17:00:00,-0.199,4.85,40.0
2025-02-20 18:00:00,-0.199,7.09,43.7
2025-02-20 19:00:00,-0.199,5.04,48.4
2025-02-20 20:00:00,-0.199,6.02,49.0
2025-02-20 21:00:00,-0.199,5.61,48.5
2025-02-20 22:00:00,-0.199,4.88,46.0
2025-02-20 23:00:00,-0.199,6.34,42.9
2025-02-21 00:00:00,-0.199,5.46,46.4
2025-02-21 01:00:00,-0.199,6.08,43.8
2025-02-21 02:00:00,-0.199,3.89,40.3
2025-02-21 03:00:00,-0.199,5.63,45.2
2025-02-21 04:00:00,-0.199,5.96,48.9
2025-02-21 05:00:00,-0.199,3.69,48.5
2025-02-21 06:00:00,-0.199,4.91,48.7
2025-02-21 07:00:00,-0.199,2.91,46.0
2025-02-21 08:00:00,-0.199,3.1,42.3
2025-02-21 09:00:00,-0.199,4.93,46.9
2025-02-21 10:00:00,-0.199,7.16,45.6
2025-02-21 11:00:00,-0.199,7.25,44.4
2025-02-21 12:00:00,-0.199,4.63,47.1
2025-02-21 13:00:00,-0.199,3.86,46.5
2025-02-21 14:00:00,-0.199,6.11,43.3
2025-02-21 15:00:00,-0.199,2.6,43.1
2025-02-21 16:00:00,-0.199,4.52,41.7
2025-02-21 17:00:00,-0.199,4.1,45.9
2025-02-21 18:00:00,-0.199,4.9,47.8
2025-02-21 19:00:00,-0.199,6.65,43.4
2025-02-21 20:00:00,-0.199,1.89,41.9
2025-02-21 21:00:00,-0.199,5.37,46.6
2025-02-21 22:00:00,-0.199,5.41,49.9
2025-02-21 23:00:00,-0.199,4.93,51.1
2025-02-22 00:00:00,-0.199,5.35,49.7
2025-02-22 01:00:00,-0.199,5.62,45.0
2025-02-22 02:00:00,-0.199,5.19,42.4
2025-02-22 03:00:00,-0.199,2.56,46.9
2025-02-22 04:00:00,-0.199,3.93,44.9
2025-02-22 05:00:00,-0.199,6.92,44.5
2025-02-22 06:00:00,-0.199,3.6,50.8
2025-02-22 07:00:00,-0.199,5.1,49.3
2025-02-22 08:00:00,-0.199,4.13,47.0
2025-02-22 09:00:00,-0.199,5.71,44.8
2025-02-22 10:00:00,-0.199,4.76,45.1
2025-02-22 11:00:00,-0.199,5.79,40.5
2025-02-22 12:00:00,-0.199,5.46,48.3
2025-02-22 13:00:00,-0.199,4.53,49.0
2025-02-22 14:00:00,-0.199,2.33,42.8
2025-02-22 15:00:00,-0.199,3.96,43.2
2025-02-22 16:00:00,-0.199,3.55,48.1
2025-02-22 17:00:00,-0.199,3.54,44.2
2025-02-22 18:00:00,-0.199,5.6,48.5
2025-02-22 19:00:00,-0.199,7.43,42.8
2025-02-22 20:00:00,-0.199,2.04,44.2
2025-02-22 21:00:00,-0.199,3.19,46.7
2025-02-22 22:00:00,-0.199,5.28,44.2
2025-02-22 23:00:00,-0.199,4.7,44.0
2025-02-23 00:00:00,-0.199,5.54,44.9
2025-02-23 01:00:00,-0.199,4.94,48.2
2025-02-23 02:00:00,-0.199,6.58,49.0
2025-02-23 03:00:00,-0.199,5.68,47.6
2025-02-23 04:00:00,-0.199,6.05,44.0
2025-02-23 05:00:00,-0.199,6.22,50.2
2025-02-23 06:00:00,-0.199,3.57,46.9
2025-02-23 07:00:00,-0.199,5.7,49.2
2025-02-23 08:00:00,-0.199,5.77,42.2
2025-02-23 09:00:00,-0.199,4.59,49.6
2025-02-23 10:00:00,-0.199,4.58,45.0
2025-02-23 11:00:00,-0.199,4.62,44.8
2025-02-23 12:00:00,-0.199,3.94,47.3
2025-02-23 13:00:00,-0.199,3.34,39.9
2025-02-23 14:00:00,-0.199,7.57,47.1
2025-02-23 15:00:00,-0.199,6.3,45.3
2025-02-23 16:00:00,-0.199,5.03,50.3
2025-02-23 17:00:00,-0.199,3.24,46.9
2025-02-23 18:00:00,-0.199,5.65,43.1
2025-02-23 19:00:00,-0.199,4.56,43.7
2025-02-23 20:00:00,-0.199,4.81,38.7
2025-02-23 21:00:00,-0.199,7.7,53.4
2025-02-23 22:00:00,-0.199,7.28,38.6
2025-02-23 23:00:00,-0.199,2.16,44.5
2025-02-24 00:00:00,-0.199,5.44,50.1
2025-02-24 01:00:00,-0.199,5.2,52.2
2025-02-24 02:00:00,-0.199,5.43,53.2
2025-02-24 03:00:00,-0.199,4.33,47.5
2025-02-24 04:00:00,-0.199,5.0,49.3
2025-02-24 05:00:00,-0.199,3.69,46.9
2025-02-24 06:00:00,-0.199,6.25,43.2
2025-02-24 07:00:00,-0.199,6.21,44.7
2025-02-24 08:00:00,-0.199,6.97,42.7
2025-02-24 09:00:00,-0.199,4.07,48.8
2025-02-24 10:00:00,-0.199,5.32,46.8
2025-02-24 11:00:00,-0.199,7.45,47.3
2025-02-24 12:00:00,-0.199,4.19,49.8
2025-02-24 13:00:00,-0.199,3.79,48.6
2025-02-24 14:00:00,-0.199,5.36,49.8
2025-02-24 15:00:00,-0.199,6.4,53.3
2025-02-24 16:00:00,-0.199,4.2,45.4
2025-02-24 17:00:00,-0.199,7.32,42.2
2025-02-24 18:00:00,-0.199,3.9,46.1
2025-02-24 19:00:00,-0.199,5.79,47.2
2025-02-24 20:00:00,-0.199,4.19,49.1
2025-02-24 21:00:00,-0.199,4.44,50.0
2025-02-24 22:00:00,-0.199,5.99,44.6
2025-02-24 23:00:00,-0.199,4.75,44.2
2025-02-25 00:00:00,-0.199,3.18,54.1
2025-02-25 01:00:00,-0.199,4.04,51.0
2025-02-25 02:00:00,-0.199,5.87,51.1
2025-02-25 03:00:00,-0.199,5.48,50.8
2025-02-25 04:00:00,-0.199,5.87,50.4
2025-02-25 05:00:00,-0.199,4.28,49.3
2025-02-25 06:00:00,-0.199,3.73,47.9
2025-02-25 07:00:00,-0.199,4.02,48.4
2025-02-25 08:00:00,-0.199,4.1,56.5
2025-02-25 09:00:00,-0.199,4.94,55.4
2025-02-25 10:00:00,-0.199,3.58,52.8
2025-02-25 11:00:00,-0.199,6.28,49.8
2025-02-25 12:00:00,-0.199,5.62,51.7
2025-02-25 13:00:00,-0.199,3.96,45.7
2025-02-25 14:00:00,-0.199,4.76,53.0
2025-02-25 15:00:00,-0.199,3.94,49.3
2025-02-25 16:00:00,-0.199,4.82,50.0
2025-02-25 17:00:00,-0.199,4.0,50.3
2025-02-25 18:00:00,-0.199,7.57,49.5
2025-02-25 19:00:00,-0.199,3.09,52.4
2025-02-25 20:00:00,-0.199,3.48,54.8
2025-02-25 21:00:00,-0.199,4.71,52.6
2025-02-25 22:00:00,-0.199,5.11,50.2
2025-02-25 23:00:00,-0.199,5.12,46.8
2025-02-26 00:00:00,-0.199,6.1,52.3
2025-02-26 01:00:00,-0.199,5.53,51.9
2025-02-26 02:00:00,-0.199,3.89,54.6
2025-02-26 03:00:00,-0.199,6.27,50.2
2025-02-26 04:00:00,-0.199,5.75,49.5
2025-02-26 05:00:00,-0.199,6.66,53.1
2025-02-26 06:00:00,-0.199,5.06,54.9
2025-02-26 07:00:00,-0.199,6.31,52.6
2025-02-26 08:00:00,-0.199,1.73,55.1
2025-02-26 09:00:00,-0.199,4.42,48.3
2025-02-26 10:00:00,-0.199,3.9,53.6
2025-02-26 11:00:00,-0.199,5.84,48.3
2025-02-26 12:00:00,-0.199,4.11,60.2
2025-02-26 13:00:00,-0.199,6.17,56.2
2025-02-26 14:00:00,-0.199,5.94,53.3
2025-02-26 15:00:00,-0.199,4.27,47.4
2025-02-26 16:00:00,-0.199,5.29,48.0
2025-02-26 17:00:00,-0.199,4.74,57.9
2025-02-26 18:00:00,-0.199,5.14,48.7
2025-02-26 19:00:00,-0.199,5.9,53.7
2025-02-26 20:00:00,-0.199,4.61,57.6
2025-02-26 21:00:00,-0.199,3.01,52.5
2025-02-26 22:00:00,-0.199,5.71,48.6
2025-02-26 23:00:00,-0.199,6.29,46.8
2025-02-27 00:00:00,-0.199,2.96,55.1
2025-02-27 01:00:00,-0.199,4.96,50.6
2025-02-27 02:00:00,-0.199,3.88,53.9
2025-02-27 03:00:00,-0.199,6.35,50.7
2025-02-27 04:00:00,-0.199,6.42,52.1
2025-02-27 05:00:00,-0.199,4.03,52.2
2025-02-27 06:00:00,-0.199,3.42,53.1
2025-02-27 07:00:00,-0.199,5.29,51.7
2025-02-27 08:00:00,-0.199,3.67,54.8
2025-02-27 09:00:00,-0.199,6.03,56.9
2025-02-27 10:00:00,-0.199,4.84,52.8
2025-02-27 11:00:00,-0.199,6.93,54.7
2025-02-27 12:00:00,-0.199,6.98,51.1
2025-02-27 13:00:00,-0.199,6.86,49.2
2025-02-27 14:00:00,-0.199,5.48,55.1
2025-02-27 15:00:00,-0.199,3.87,56.5
2025-02-27 16:00:00,-0.199,3.22,48.2
2025-02-27 17:00:00,-0.199,5.71,53.6
2025-02-27 18:00:00,-0.199,5.8,55.2
2025-02-27 19:00:00,-0.199,5.31,54.8
2025-02-27 20:00:00,-0.199,3.41,52.1
2025-02-27 21:00:00,-0.199,4.04,54.1
2025-02-27 22:00:00,-0.199,5.1,56.7
2025-02-27 23:00:00,-0.199,4.26,51.3
2025-02-28 00:00:00,-0.199,4.07,59.5
2025-02-28 01:00:00,-0.199,3.84,50.7
2025-02-28 02:00:00,-0.199,4.84,57.6
2025-02-28 03:00:00,-0.199,4.75,55.0
2025-02-28 04:00:00,-0.199,4.01,53.3
2025-02-28 05:00:00,-0.198,5.01,49.3
2025-02-28 06:00:00,-0.198,5.3,58.4
2025-02-28 07:00:00,-0.199,5.42,52.1
2025-02-28 08:00:00,-0.198,3.85,54.8
2025-02-28 09:00:00,-0.198,4.63,56.3
2025-02-28 10:00:00,-0.199,5.02,62.0
2025-02-28 11:00:00,-0.199,5.15,53.8
2025-02-28 12:00:00,-0.199,3.4,55.0
2025-02-28 13:00:00,-0.199,4.59,56.1
2025-02-28 14:00:00,-0.199,5.71,55.2
2025-02-28 15:00:00,-0.199,4.29,52.6
2025-02-28 16:00:00,-0.199,5.43,59.3
2025-02-28 17:00:00,-0.199,5.02,53.5
2025-02-28 18:00:00,-0.199,4.45,56.3
2025-02-28 19:00:00,-0.199,6.51,54.2
2025-02-28 20:00:00,-0.199,4.64,53.1
2025-02-28 21:00:00,-0.199,4.75,58.0
2025-02-28 22:00:00,-0.199,4.42,55.7
2025-02-28 23:00:00,-0.198,6.78,48.3
2025-03-01 00:00:00,-0.198,6.67,55.8
2025-03-01 01:00:00,-0.198,6.38,53.0
2025-03-01 02:00:00,-0.198,6.04,50.1
2025-03-01 03:00:00,-0.198,3.94,57.7
2025-03-01 04:00:00,-0.198,4.46,52.6
2025-03-01 05:00:00,-0.198,4.08,55.7
2025-03-01 06:00:00,-0.198,6.24,57.6
2025-03-01 07:00:00,-0.198,7.8,54.1
2025-03-01 08:00:00,-0.198,5.82,55.6
2025-03-01 09:00:00,-0.198,7.01,52.8
2025-03-01 10:00:00,-0.198,5.55,58.2
2025-03-01 11:00:00,-0.198,5.38,54.3
2025-03-01 12:00:00,-0.198,4.3,56.5
2025-03-01 13:00:00,-0.198,5.74,59.4
2025-03-01 14:00:00,-0.198,6.1,49.3
2025-03-01 15:00:00,-0.198,6.26,52.8
2025-03-01 16:00:00,-0.198,5.12,54.4
2025-03-01 17:00:00,-0.198,5.24,55.3
2025-03-01 18:00:00,-0.198,4.93,56.7
2025-03-01 19:00:00,-0.198,4.32,58.5
2025-03-01 20:00:00,-0.198,6.06,52.6
2025-03-01 21:00:00,-0.198,2.73,54.3
2025-03-01 22:00:00,-0.198,2.99,58.2
2025-03-01 23:00:00,-0.198,4.34,55.9
2025-03-02 00:00:00,-0.198,3.47,48.8
2025-03-02 01:00:00,-0.198,6.3,48.6
2025-03-02 02:00:00,-0.198,4.47,52.4
2025-03-02 03:00:00,-0.198,6.05,55.6
2025-03-02 04:00:00,-0.198,6.57,55.5
2025-03-02 05:00:00,-0.198,5.07,51.2
2025-03-02 06:00:00,-0.198,5.39,55.9
2025-03-02 07:00:00,-0.198,6.47,54.7
2025-03-02 08:00:00,-0.198,6.2,50.7
2025-03-02 09:00:00,-0.198,2.51,52.1
2025-03-02 10:00:00,-0.198,4.51,48.1
2025-03-02 11:00:00,-0.198,5.62,50.3
2025-03-02 12:00:00,-0.198,5.26,48.3
2025-03-02 13:00:00,-0.198,3.81,49.3
2025-03-02 14:00:00,-0.198,2.95,58.9
2025-03-02 15:00:00,-0.198,5.73,52.7
2025-03-02 16:00:00,-0.198,3.99,48.6
2025-03-02 17:00:00,-0.198,4.84,55.2
2025-03-02 18:00:00,-0.198,5.17,54.8
2025-03-02 19:00:00,-0.198,4.8,54.5
2025-03-02 20:00:00,-0.198,3.88,51.3
2025-03-02 21:00:00,-0.198,4.9,55.8
2025-03-02 22:00:00,-0.198,4.35,50.6
2025-03-02 23:00:00,-0.198,6.99,56.3
2025-03-03 00:00:00,-0.198,5.26,54.8
2025-03-03 01:00:00,-0.198,8.08,52.0
2025-03-03 02:00:00,-0.198,3.42,47.8
2025-03-03 03:00:00,-0.198,4.64,54.6
2025-03-03 04:00:00,-0.198,4.63,50.4
2025-03-03 05:00:00,-0.198,4.07,53.0
2025-03-03 06:00:00,-0.198,4.58,54.2
2025-03-03 07:00:00,-0.198,4.42,49.7
2025-03-03 08:00:00,-0.198,3.83,58.6
2025-03-03 09:00:00,-0.198,7.15,52.0
2025-03-03 10:00:00,-0.198,4.9,50.2
2025-03-03 11:00:00,-0.198,6.11,55.2
2025-03-03 12:00:00,-0.198,6.19,56.8
2025-03-03 13:00:00,-0.198,6.71,46.0
2025-03-03 14:00:00,-0.198,3.82,48.0
2025-03-03 15:00:00,-0.198,6.52,49.8
2025-03-03 16:00:00,-0.198,4.91,58.5
2025-03-03 17:00:00,-0.198,7.44,50.7
2025-03-03 18:00:00,-0.198,5.63,56.7
2025-03-03 19:00:00,-0.198,3.62,52.8
2025-03-03 20:00:00,-0.198,6.51,47.8
2025-03-03 21:00:00,-0.198,6.39,54.8
2025-03-03 22:00:00,-0.198,3.45,53.1
2025-03-03 23:00:00,-0.198,5.89,49.6
2025-03-04 00:00:00,-0.198,6.92,48.0
2025-03-04 01:00:00,-0.198,5.57,46.9
2025-03-04 02:00:00,-0.198,3.83,48.1
2025-03-04 03:00:00,-0.198,6.21,52.0
2025-03-04 04:00:00,-0.198,5.8,47.3
2025-03-04 05:00:00,-0.198,4.72,50.3
2025-03-04 06:00:00,-0.198,4.45,50.9
2025-03-04 07:00:00,-0.198,5.79,49.8
2025-03-04 08:00:00,-0.198,3.91,45.2
2025-03-04 09:00:00,-0.198,5.24,52.2
2025-03-04 10:00:00,-0.198,6.44,46.5
2025-03-04 11:00:00,-0.198,6.82,48.3
2025-03-04 12:00:00,-0.198,4.37,48.6
2025-03-04 13:00:00,-0.198,3.1,49.9
2025-03-04 14:00:00,-0.198,4.15,50.3
2025-03-04 15:00:00,-0.198,5.98,52.1
2025-03-04 16:00:00,-0.198,4.11,49.1
2025-03-04 17:00:00,-0.198,6.3,46.3
2025-03-04 18:00:00,-0.198,4.11,53.3
2025-03-04 19:00:00,-0.198,4.33,48.8
2025-03-04 20:00:00,-0.198,4.79,49.4
2025-03-04 21:00:00,-0.198,6.13,47.0
2025-03-04 22:00:00,-0.198,3.1,47.4
2025-03-04 23:00:00,-0.198,5.34,54.3
2025-03-05 00:00:00,-0.198,5.31,43.7
2025-03-05 01:00:00,-0.198,3.81,44.1
2025-03-05 02:00:00,-0.198,5.43,46.4
2025-03-05 03:00:00,-0.198,4.78,48.8
2025-03-05 04:00:00,-0.198,3.64,44.9
2025-03-05 05:00:00,-0.198,4.91,43.1
2025-03-05 06:00:00,-0.198,3.75,44.2
2025-03-05 07:00:00,-0.198,4.23,46.6
2025-03-05 08:00:00,-0.198,6.06,44.8
2025-03-05 09:00:00,-0.198,4.63,54.5
2025-03-05 10:00:00,-0.198,6.03,53.8
2025-03-05 11:00:00,-0.198,4.81,51.3
2025-03-05 12:00:00,-0.198,3.84,49.0
2025-03-05 13:00:00,-0.198,5.58,49.0
2025-03-05 14:00:00,-0.198,5.67,51.8
2025-03-05 15:00:00,-0.198,3.52,48.2
2025-03-05 16:00:00,-0.198,6.36,45.4
2025-03-05 17:00:00,-0.198,6.83,54.2
2025-03-05 18:00:00,-0.198,5.75,49.6
2025-03-05 19:00:00,-0.198,5.09,52.2
2025-03-05 20:00:00,-0.198,7.41,53.3
2025-03-05 21:00:00,-0.198,5.65,42.5
2025-03-05 22:00:00,-0.198,5.24,45.2
2025-03-05 23:00:00,-0.198,7.04,47.2
2025-03-06 00:00:00,-0.198,6.92,47.6
2025-03-06 01:00:00,-0.198,3.27,48.8
2025-03-06 02:00:00,-0.198,4.39,45.9
2025-03-06 03:00:00,-0.198,5.7,50.0
2025-03-06 04:00:00,-0.198,6.47,47.9
2025-03-06 05:00:00,-0.198,3.6,47.9
2025-03-06 06:00:00,-0.199,6.09,45.3
2025-03-06 07:00:00,-0.198,4.51,47.0
2025-03-06 08:00:00,-0.198,5.86,47.0
2025-03-06 09:00:00,-0.198,4.32,49.0
2025-03-06 10:00:00,-0.199,2.2,42.1
2025-03-06 11:00:00,-0.198,2.87,48.2
2025-03-06 12:00:00,-0.198,3.65,41.2
2025-03-06 13:00:00,-0.198,4.29,43.5
2025-03-06 14:00:00,-0.198,4.99,47.9
2025-03-06 15:00:00,-0.198,4.38,43.6
2025-03-06 16:00:00,-0.198,4.94,46.2
2025-03-06 17:00:00,-0.198,4.4,43.3
2025-03-06 18:00:00,-0.198,4.99,47.9
2025-03-06 19:00:00,-0.198,6.12,46.2
2025-03-06 20:00:00,-0.198,4.98,46.0
2025-03-06 21:00:00,-0.198,5.65,49.4
2025-03-06 22:00:00,-0.198,5.86,47.3
2025-03-06 23:00:00,-0.198,4.81,47.6
2025-03-07 00:00:00,-0.198,2.85,48.5
2025-03-07 01:00:00,-0.198,5.3,48.8
2025-03-07 02:00:00,-0.198,4.19,42.3
2025-03-07 03:00:00,-0.199,6.03,47.3
2025-03-07 04:00:00,-0.198,6.64,46.4
2025-03-07 05:00:00,-0.198,4.69,49.1
2025-03-07 06:00:00,-0.198,5.2,41.3
2025-03-07 07:00:00,-0.198,5.8,43.1
2025-03-07 08:00:00,-0.199,4.02,44.5
2025-03-07 09:00:00,-0.199,5.01,49.3
2025-03-07 10:00:00,-0.198,3.14,44.3
2025-03-07 11:00:00,-0.198,6.25,45.0
2025-03-07 12:00:00,-0.198,7.02,43.1
2025-03-07 13:00:00,-0.198,5.12,47.5
2025-03-07 14:00:00,-0.198,4.1,47.2
2025-03-07 15:00:00,-0.198,5.31,43.5
2025-03-07 16:00:00,-0.198,3.47,42.0
2025-03-07 17:00:00,-0.198,4.48,47.4
2025-03-07 18:00:00,-0.198,4.5,46.7
2025-03-07 19:00:00,-0.198,4.37,43.1
2025-03-07 20:00:00,-0.198,5.26,47.2
2025-03-07 21:00:00,-0.198,5.52,47.0
2025-03-07 22:00:00,-0.198,5.02,48.8
2025-03-07 23:00:00,-0.198,6.08,47.7
2025-03-08 00:00:00,-0.198,5.47,44.1
2025-03-08 01:00:00,-0.198,4.41,42.8
2025-03-08 02:00:00,-0.198,4.87,51.2
2025-03-08 03:00:00,-0.198,4.9,43.6
2025-03-08 04:00:00,-0.198,4.54,39.6
2025-03-08 05:00:00,-0.198,5.61,41.5
2025-03-08 06:00:00,-0.198,2.44,39.0
2025-03-08 07:00:00,-0.198,5.04,48.8
2025-03-08 08:00:00,-0.198,5.37,50.6
2025-03-08 09:00:00,-0.198,5.72,45.9
2025-03-08 10:00:00,-0.198,6.33,40.3
2025-03-08 11:00:00,-0.198,4.83,48.7
2025-03-08 12:00:00,-0.198,6.0,46.5
2025-03-08 13:00:00,-0.198,5.73,48.8
2025-03-08 14:00:00,-0.198,5.32,46.9
2025-03-08 15:00:00,-0.198,3.33,41.0
2025-03-08 16:00:00,-0.198,6.31,47.1
2025-03-08 17:00:00,-0.198,5.12,40.5
2025-03-08 18:00:00,-0.198,4.7,42.8
2025-03-08 19:00:00,-0.198,3.61,48.2
2025-03-08 20:00:00,-0.198,2.07,48.1
2025-03-08 21:00:00,-0.198,7.28,42.3
2025-03-08 22:00:00,-0.198,5.37,41.7
2025-03-08 23:00:00,-0.198,3.67,45.2
2025-03-09 00:00:00,-0.198,3.49,52.1
