timestamp,wind_speed_kmh,wind_gust_kmh,pressure_hpa,pressure_tendency_hpa_hr,rainfall_mm_hr
2025-04-04 07:00:00,18.4,18.8,1012.78,-0.0,0.0
2025-04-04 08:00:00,15.5,25.3,1012.77,-0.01,0.0
2025-04-04 09:00:00,17.9,23.2,1012.77,-0.0,0.0
2025-04-04 10:00:00,24.9,34.2,1012.77,-0.0,0.0
2025-04-04 11:00:00,7.2,11.4,1012.78,0.01,0.0
2025-04-04 12:00:00,23.1,25.5,1012.77,-0.01,0.0
2025-04-04 13:00:00,15.5,21.3,1012.77,0.0,0.0
2025-04-04 14:00:00,10.5,14.9,1012.77,0.0,0.0
2025-04-04 15:00:00,8.3,9.8,1012.77,-0.01,0.0
2025-04-04 16:00:00,14.1,23.5,1012.77,0.0,0.0
2025-04-04 17:00:00,19.6,22.7,1012.77,-0.0,0.0
2025-04-04 18:00:00,14.4,14.9,1012.76,-0.01,0.0
2025-04-04 19:00:00,22.6,31.6,1012.76,0.0,0.0
2025-04-04 20:00:00,7.7,11.2,1012.75,-0.01,0.0
2025-04-04 21:00:00,14.9,18.1,1012.75,-0.01,0.0
2025-04-04 22:00:00,8.7,9.0,1012.75,0.0,0.0
2025-04-04 23:00:00,16.8,27.0,1012.75,-0.0,0.0
2025-04-05 00:00:00,19.4,20.5,1012.75,0.0,0.0
2025-04-05 01:00:00,12.9,18.1,1012.76,0.01,0.0
2025-04-05 02:00:00,2.0,9.7,1012.76,-0.0,0.96
2025-04-05 03:00:00,16.0,22.3,1012.76,0.0,0.0
2025-04-05 04:00:00,17.2,22.0,1012.76,-0.0,0.0
2025-04-05 05:00:00,17.0,17.1,1012.77,0.01,0.0
2025-04-05 06:00:00,21.2,23.8,1012.77,-0.0,0.0
2025-04-05 07:00:00,9.6,15.2,1012.77,0.01,0.0
2025-04-05 08:00:00,18.4,21.0,1012.77,0.0,0.0
2025-04-05 09:00:00,21.0,26.6,1012.78,0.0,0.0
2025-04-05 10:00:00,6.1,13.1,1012.77,-0.0,0.0
2025-04-05 11:00:00,16.6,24.5,1012.77,-0.0,0.0
2025-04-05 12:00:00,12.5,13.8,1012.76,-0.01,0.0
2025-04-05 13:00:00,14.6,26.2,1012.76,0.0,0.0
2025-04-05 14:00:00,16.7,24.0,1012.76,0.0,0.0
2025-04-05 15:00:00,12.6,17.6,1012.77,0.0,0.0
2025-04-05 16:00:00,11.6,19.9,1012.75,-0.01,0.0
2025-04-05 17:00:00,15.2,27.3,1012.74,-0.01,0.0
2025-04-05 18:00:00,9.6,10.3,1012.74,-0.0,0.0
2025-04-05 19:00:00,9.6,13.9,1012.74,0.0,0.0
2025-04-05 20:00:00,18.4,20.5,1012.74,0.0,0.0
2025-04-05 21:00:00,9.2,14.8,1012.74,-0.0,0.0
2025-04-05 22:00:00,18.3,24.4,1012.75,0.0,0.0
2025-04-05 23:00:00,17.3,22.2,1012.74,-0.01,0.0
2025-04-06 00:00:00,6.4,9.4,1012.74,0.0,0.0
2025-04-06 01:00:00,11.6,12.7,1012.75,0.0,0.0
2025-04-06 02:00:00,21.0,27.1,1012.75,0.0,0.0
2025-04-06 03:00:00,10.1,19.5,1012.75,-0.0,0.0
2025-04-06 04:00:00,12.7,15.9,1012.76,0.01,0.0
2025-04-06 05:00:00,17.3,23.6,1012.76,0.0,0.0
2025-04-06 06:00:00,18.9,19.2,1012.75,-0.0,0.0
2025-04-06 07:00:00,13.7,20.1,1012.75,0.0,0.0
2025-04-06 08:00:00,12.0,15.8,1012.76,0.0,0.0
2025-04-06 09:00:00,22.1,24.8,1012.76,-0.0,0.0
2025-04-06 10:00:00,23.7,26.4,1012.76,0.01,0.0
2025-04-06 11:00:00,19.9,23.7,1012.76,0.0,0.0
2025-04-06 12:00:00,15.4,21.5,1012.75,-0.01,0.0
2025-04-06 13:00:00,10.9,12.0,1012.75,0.0,0.0
2025-04-06 14:00:00,10.8,14.6,1012.75,-0.0,0.0
2025-04-06 15:00:00,17.6,22.5,1012.75,0.0,0.0
2025-04-06 16:00:00,17.1,18.8,1012.76,0.0,0.0
2025-04-06 17:00:00,22.0,32.4,1012.76,0.0,0.0
2025-04-06 18:00:00,18.2,20.6,1012.77,0.01,0.0
2025-04-06 19:00:00,7.5,10.5,1012.77,-0.0,0.0
2025-04-06 20:00:00,20.2,22.3,1012.77,0.0,0.0
2025-04-06 21:00:00,10.0,20.4,1012.77,0.0,0.0
2025-04-06 22:00:00,13.1,19.8,1012.77,-0.0,0.0
2025-04-06 23:00:00,16.2,18.4,1012.78,0.0,0.0
2025-04-07 00:00:00,25.0,33.3,1012.77,-0.0,0.0
2025-04-07 01:00:00,30.5,36.1,1012.77,-0.0,0.0
2025-04-07 02:00:00,18.0,23.8,1012.77,-0.01,0.0
2025-04-07 03:00:00,14.1,18.1,1012.77,0.0,0.0
2025-04-07 04:00:00,17.7,20.5,1012.77,0.0,0.0
2025-04-07 05:00:00,19.4,25.4,1012.77,0.01,0.0
2025-04-07 06:00:00,13.4,16.8,1012.78,0.0,0.0
2025-04-07 07:00:00,24.0,34.5,1012.78,-0.0,0.0
2025-04-07 08:00:00,16.1,17.3,1012.77,-0.01,0.0
2025-04-07 09:00:00,17.5,27.1,1012.77,0.0,0.0
2025-04-07 10:00:00,18.3,23.0,1012.78,0.01,0.0
2025-04-07 11:00:00,17.1,23.0,1012.78,0.0,0.0
2025-04-07 12:00:00,19.2,26.7,1012.79,0.01,0.0
2025-04-07 13:00:00,11.9,15.0,1012.79,-0.0,0.0
2025-04-07 14:00:00,12.2,19.8,1012.78,-0.0,0.0
2025-04-07 15:00:00,9.5,12.6,1012.78,-0.0,0.0
2025-04-07 16:00:00,17.2,20.0,1012.78,-0.0,0.0
2025-04-07 17:00:00,18.9,21.1,1012.78,-0.0,1.24
2025-04-07 18:00:00,17.3,18.5,1012.78,0.0,0.0
2025-04-07 19:00:00,23.4,27.8,1012.78,-0.0,0.0
2025-04-07 20:00:00,15.0,21.2,1012.78,-0.0,0.0
2025-04-07 21:00:00,18.3,25.4,1012.78,-0.0,0.0
2025-04-07 22:00:00,9.5,15.2,1012.78,0.0,0.0
2025-04-07 23:00:00,13.0,16.0,1012.78,0.0,0.0
2025-04-08 00:00:00,18.5,24.6,1012.78,-0.0,0.0
2025-04-08 01:00:00,19.2,24.6,1012.78,-0.0,0.0
2025-04-08 02:00:00,13.5,21.3,1012.77,-0.01,0.0
2025-04-08 03:00:00,14.6,21.9,1012.78,0.01,0.0
2025-04-08 04:00:00,7.4,12.5,1012.78,0.0,0.0
2025-04-08 05:00:00,13.2,15.5,1012.77,-0.01,0.0
2025-04-08 06:00:00,19.4,22.4,1012.77,0.0,0.0
2025-04-08 07:00:00,17.9,21.3,1012.78,0.0,0.0
2025-04-08 08:00:00,17.5,21.6,1012.78,0.0,0.0
2025-04-08 09:00:00,15.2,21.0,1012.79,0.01,0.0
2025-04-08 10:00:00,15.0,22.1,1012.79,0.0,0.0
2025-04-08 11:00:00,11.7,16.5,1012.78,-0.01,0.0
2025-04-08 12:00:00,18.5,23.5,1012.78,0.0,0.0
2025-04-08 13:00:00,17.1,22.5,1012.78,0.0,0.0
2025-04-08 14:00:00,17.4,20.9,1012.78,-0.0,0.0
2025-04-08 15:00:00,12.3,14.5,1012.78,0.0,0.0
2025-04-08 16:00:00,4.2,4.5,1012.78,-0.01,0.0
2025-04-08 17:00:00,20.5,23.4,1012.78,0.0,0.0
2025-04-08 18:00:00,12.6,19.0,1012.78,-0.0,0.0
2025-04-08 19:00:00,10.7,13.6,1012.77,-0.0,0.0
2025-04-08 20:00:00,18.4,22.7,1012.77,-0.0,0.0
2025-04-08 21:00:00,13.0,19.4,1012.77,0.0,0.0
2025-04-08 22:00:00,20.3,26.9,1012.77,0.0,0.0
2025-04-08 23:00:00,18.1,19.9,1012.77,-0.0,0.0
2025-04-09 00:00:00,18.4,26.4,1012.77,-0.0,3.29
2025-04-09 01:00:00,8.1,16.5,1012.76,-0.01,0.0
2025-04-09 02:00:00,21.0,22.6,1012.76,-0.0,0.0
2025-04-09 03:00:00,16.3,18.8,1012.77,0.01,0.0
2025-04-09 04:00:00,13.1,21.7,1012.77,-0.0,0.0
2025-04-09 05:00:00,15.7,20.3,1012.77,0.0,0.0
2025-04-09 06:00:00,6.1,7.8,1012.78,0.01,0.0
2025-04-09 07:00:00,17.0,17.8,1012.78,-0.0,0.0
2025-04-09 08:00:00,9.8,14.1,1012.77,-0.0,0.0
2025-04-09 09:00:00,8.2,9.7,1012.79,0.01,0.61
2025-04-09 10:00:00,7.4,11.2,1012.79,0.01,0.0
2025-04-09 11:00:00,20.5,25.6,1012.78,-0.01,0.0
2025-04-09 12:00:00,11.8,21.2,1012.79,0.0,0.0
2025-04-09 13:00:00,22.6,26.7,1012.79,0.0,0.0
2025-04-09 14:00:00,12.3,20.5,1012.79,0.0,0.0
2025-04-09 15:00:00,6.4,15.7,1012.79,-0.0,0.0
2025-04-09 16:00:00,9.4,18.7,1012.78,-0.0,0.0
2025-04-09 17:00:00,21.2,27.1,1012.78,-0.0,0.0
2025-04-09 18:00:00,14.2,15.1,1012.78,-0.0,0.0
2025-04-09 19:00:00,12.2,18.6,1012.78,0.0,0.0
2025-04-09 20:00:00,15.8,23.9,1012.77,-0.01,0.0
2025-04-09 21:00:00,17.5,22.3,1012.77,-0.0,0.0
2025-04-09 22:00:00,20.6,30.8,1012.76,-0.01,0.0
2025-04-09 23:00:00,22.2,29.8,1012.77,0.01,0.0
2025-04-10 00:00:00,13.2,19.9,1012.77,0.01,0.0
2025-04-10 01:00:00,8.3,16.6,1012.77,-0.0,0.0
2025-04-10 02:00:00,12.9,18.9,1012.77,-0.0,0.0
2025-04-10 03:00:00,16.3,18.8,1012.77,0.0,0.0
2025-04-10 04:00:00,10.1,13.6,1012.78,0.01,0.0
2025-04-10 05:00:00,10.2,18.8,1012.78,0.0,0.0
2025-04-10 06:00:00,16.7,19.3,1012.78,-0.0,0.0
2025-04-10 07:00:00,14.7,19.0,1012.77,-0.01,0.0
2025-04-10 08:00:00,15.1,17.0,1012.76,-0.01,0.0
2025-04-10 09:00:00,11.2,21.6,1012.77,0.0,0.0
2025-04-10 10:00:00,13.8,23.8,1012.76,-0.0,0.0
2025-04-10 11:00:00,10.3,12.6,1012.76,0.0,0.0
2025-04-10 12:00:00,19.4,24.8,1012.76,-0.0,0.0
2025-04-10 13:00:00,20.1,23.1,1012.75,-0.01,0.0
2025-04-10 14:00:00,5.7,12.5,1012.75,-0.01,0.0
2025-04-10 15:00:00,10.3,16.8,1012.76,0.01,1.55
2025-04-10 16:00:00,7.5,14.9,1012.76,0.0,0.0
2025-04-10 17:00:00,11.7,17.7,1012.77,0.01,0.0
2025-04-10 18:00:00,14.5,28.3,1012.77,0.0,0.0
2025-04-10 19:00:00,7.7,9.6,1012.77,-0.0,0.0
2025-04-10 20:00:00,10.4,10.5,1012.78,0.01,0.0
2025-04-10 21:00:00,9.9,13.7,1012.78,-0.0,0.0
2025-04-10 22:00:00,16.0,16.3,1012.78,0.0,0.0
2025-04-10 23:00:00,15.3,15.8,1012.78,-0.0,0.0
2025-04-11 00:00:00,11.3,13.3,1012.76,-0.01,0.0
2025-04-11 01:00:00,15.8,18.0,1012.77,0.01,0.0
2025-04-11 02:00:00,12.2,14.3,1012.77,0.0,0.0
2025-04-11 03:00:00,13.6,20.2,1012.78,0.0,0.0
2025-04-11 04:00:00,23.3,26.8,1012.77,-0.0,0.0
2025-04-11 05:00:00,21.7,26.2,1012.78,0.0,0.0
2025-04-11 06:00:00,8.5,16.2,1012.77,-0.0,0.0
2025-04-11 07:00:00,19.1,21.8,1012.78,0.0,0.0
2025-04-11 08:00:00,19.0,23.2,1012.77,-0.01,0.0
2025-04-11 09:00:00,9.2,15.3,1012.77,0.0,0.0
2025-04-11 10:00:00,19.1,19.9,1012.77,0.0,0.0
2025-04-11 11:00:00,22.6,24.8,1012.77,-0.0,0.0
2025-04-11 12:00:00,9.3,15.3,1012.77,0.0,0.0
2025-04-11 13:00:00,10.4,16.9,1012.77,-0.0,0.0
2025-04-11 14:00:00,20.0,31.2,1012.76,-0.0,0.0
2025-04-11 15:00:00,16.3,21.8,1012.77,0.0,0.0
2025-04-11 16:00:00,17.7,25.2,1012.77,0.0,0.0
2025-04-11 17:00:00,16.7,21.1,1012.76,-0.01,0.0
2025-04-11 18:00:00,16.9,22.8,1012.76,0.0,0.0
2025-04-11 19:00:00,8.3,18.3,1012.76,-0.0,0.0
2025-04-11 20:00:00,20.2,21.6,1012.76,-0.0,0.0
2025-04-11 21:00:00,20.8,27.0,1012.75,-0.01,0.0
2025-04-11 22:00:00,13.8,25.2,1012.75,-0.0,0.0
2025-04-11 23:00:00,14.7,20.5,1012.75,0.0,0.0
2025-04-12 00:00:00,7.3,17.3,1012.75,0.0,0.0
2025-04-12 01:00:00,17.5,20.6,1012.75,-0.0,0.0
2025-04-12 02:00:00,17.8,22.7,1012.75,-0.0,0.0
2025-04-12 03:00:00,14.6,19.7,1012.75,0.0,0.0
2025-04-12 04:00:00,20.6,22.3,1012.75,0.0,0.0
2025-04-12 05:00:00,13.3,14.8,1012.75,-0.0,0.0
2025-04-12 06:00:00,17.8,19.5,1012.76,0.01,0.0
2025-04-12 07:00:00,9.9,17.4,1012.76,0.0,1.76
2025-04-12 08:00:00,14.8,22.4,1012.77,0.0,0.0
2025-04-12 09:00:00,14.1,20.1,1012.77,0.0,0.0
2025-04-12 10:00:00,16.1,23.6,1012.77,0.0,0.0
2025-04-12 11:00:00,13.1,17.6,1012.77,0.0,0.0
2025-04-12 12:00:00,14.3,22.9,1012.78,0.01,0.0
2025-04-12 13:00:00,19.1,24.1,1012.78,0.0,0.0
2025-04-12 14:00:00,12.8,18.0,1012.78,-0.01,0.0
2025-04-12 15:00:00,6.9,11.1,1012.77,-0.01,0.0
2025-04-12 16:00:00,23.7,30.8,1012.77,-0.0,0.0
2025-04-12 17:00:00,21.9,25.6,1012.77,0.0,0.0
2025-04-12 18:00:00,8.5,16.4,1012.76,-0.01,0.0
2025-04-12 19:00:00,18.4,20.0,1012.77,0.0,0.0
2025-04-12 20:00:00,12.4,14.1,1012.77,0.0,0.0
2025-04-12 21:00:00,16.3,23.4,1012.77,0.01,0.0
2025-04-12 22:00:00,16.4,21.1,1012.77,0.0,0.0
2025-04-12 23:00:00,13.8,17.4,1012.77,-0.01,0.0
2025-04-13 00:00:00,11.0,18.7,1012.76,-0.0,0.0
2025-04-13 01:00:00,11.5,14.7,1012.76,-0.01,0.0
2025-04-13 02:00:00,10.4,14.8,1012.75,-0.0,0.0
2025-04-13 03:00:00,10.8,20.0,1012.75,-0.0,0.0
2025-04-13 04:00:00,14.6,24.2,1012.75,-0.01,0.0
2025-04-13 05:00:00,11.4,21.1,1012.76,0.01,0.0
2025-04-13 06:00:00,18.3,22.5,1012.75,-0.01,0.0
2025-04-13 07:00:00,22.4,31.1,1012.76,0.01,0.0
2025-04-13 08:00:00,12.0,14.2,1012.76,0.01,0.0
2025-04-13 09:00:00,16.1,18.4,1012.77,0.0,0.0
2025-04-13 10:00:00,17.4,19.5,1012.76,-0.0,0.0
2025-04-13 11:00:00,17.3,27.3,1012.76,0.0,0.0
2025-04-13 12:00:00,15.3,17.7,1012.76,-0.01,0.0
2025-04-13 13:00:00,18.7,23.3,1012.76,0.0,0.0
2025-04-13 14:00:00,17.4,19.7,1012.76,-0.0,0.0
2025-04-13 15:00:00,8.8,15.9,1012.76,-0.0,0.0
2025-04-13 16:00:00,19.3,23.2,1012.75,-0.01,0.0
2025-04-13 17:00:00,19.4,20.5,1012.74,-0.01,0.0
2025-04-13 18:00:00,11.1,17.4,1012.74,-0.01,0.0
2025-04-13 19:00:00,15.1,15.8,1012.74,0.01,0.0
2025-04-13 20:00:00,18.4,20.9,1012.74,-0.0,0.0
2025-04-13 21:00:00,13.9,15.2,1012.74,-0.0,0.0
2025-04-13 22:00:00,20.3,21.0,1012.74,0.0,0.0
2025-04-13 23:00:00,26.8,32.3,1012.75,0.01,0.0
2025-04-14 00:00:00,11.0,11.9,1012.76,0.01,0.0
2025-04-14 01:00:00,8.0,8.6,1012.75,-0.0,0.0
2025-04-14 02:00:00,16.4,21.4,1012.74,-0.01,0.0
2025-04-14 03:00:00,18.5,21.9,1012.75,0.01,0.0
2025-04-14 04:00:00,13.8,24.8,1012.77,0.01,0.0
2025-04-14 05:00:00,22.2,32.7,1012.77,0.0,0.0
2025-04-14 06:00:00,8.2,10.6,1012.76,-0.01,0.0
2025-04-14 07:00:00,18.4,25.1,1012.77,0.0,0.0
2025-04-14 08:00:00,11.9,19.1,1012.77,-0.0,0.0
2025-04-14 09:00:00,23.5,26.7,1012.76,-0.0,0.0
2025-04-14 10:00:00,24.9,25.4,1012.77,0.0,0.0
2025-04-14 11:00:00,11.1,16.1,1012.77,0.0,0.0
2025-04-14 12:00:00,12.2,16.7,1012.76,-0.01,0.0
2025-04-14 13:00:00,19.2,22.9,1012.76,-0.0,0.0
2025-04-14 14:00:00,13.0,19.3,1012.77,0.0,0.0
2025-04-14 15:00:00,14.7,17.4,1012.77,0.0,0.0
2025-04-14 16:00:00,15.1,16.6,1012.77,0.0,0.0
2025-04-14 17:00:00,5.3,10.6,1012.78,0.0,0.0
2025-04-14 18:00:00,14.9,21.1,1012.77,-0.0,0.71
2025-04-14 19:00:00,11.5,13.0,1012.77,0.0,0.12
2025-04-14 20:00:00,12.5,20.3,1012.76,-0.02,0.0
2025-04-14 21:00:00,22.1,22.4,1012.76,-0.0,0.0
2025-04-14 22:00:00,8.6,11.9,1012.76,0.0,0.0
2025-04-14 23:00:00,19.0,23.2,1012.76,-0.0,0.39
2025-04-15 00:00:00,13.5,16.6,1012.75,-0.0,0.0
2025-04-15 01:00:00,13.5,16.8,1012.75,-0.01,0.0
2025-04-15 02:00:00,18.9,29.5,1012.75,0.01,0.0
2025-04-15 03:00:00,16.6,19.0,1012.76,0.0,0.0
2025-04-15 04:00:00,17.8,30.1,1012.76,0.0,0.0
2025-04-15 05:00:00,19.8,26.1,1012.75,-0.01,4.09
2025-04-15 06:00:00,13.3,18.6,1012.75,-0.0,0.64
2025-04-15 07:00:00,11.9,18.3,1012.75,-0.0,0.0
2025-04-15 08:00:00,9.5,22.1,1012.75,-0.0,0.34
2025-04-15 09:00:00,10.8,12.8,1012.75,-0.0,0.0
2025-04-15 10:00:00,29.7,31.3,1012.74,-0.0,0.0
2025-04-15 11:00:00,21.1,23.8,1012.75,0.0,0.0
2025-04-15 12:00:00,8.2,13.3,1012.74,-0.01,0.0
2025-04-15 13:00:00,8.3,8.5,1012.75,0.01,0.0
2025-04-15 14:00:00,17.3,22.4,1012.75,0.0,0.0
2025-04-15 15:00:00,17.7,27.8,1012.75,-0.0,0.0
2025-04-15 16:00:00,17.7,23.2,1012.75,0.0,0.0
2025-04-15 17:00:00,13.6,17.7,1012.75,-0.01,0.0
2025-04-15 18:00:00,14.3,17.4,1012.74,-0.0,0.0
2025-04-15 19:00:00,16.6,24.3,1012.74,-0.0,0.0
2025-04-15 20:00:00,15.3,17.8,1012.75,0.01,0.0
2025-04-15 21:00:00,3.8,14.3,1012.75,-0.0,0.0
2025-04-15 22:00:00,13.8,24.6,1012.75,0.0,0.0
2025-04-15 23:00:00,10.7,16.5,1012.75,-0.0,0.0
2025-04-16 00:00:00,15.8,20.8,1012.75,0.0,0.0
2025-04-16 01:00:00,29.8,37.9,1012.76,0.01,0.0
2025-04-16 02:00:00,16.7,25.0,1012.77,0.0,0.0
2025-04-16 03:00:00,13.3,15.9,1012.76,-0.0,0.0
2025-04-16 04:00:00,19.5,22.9,1012.77,0.0,0.0
2025-04-16 05:00:00,17.3,18.3,1012.77,0.0,0.0
2025-04-16 06:00:00,17.0,23.2,1012.77,0.0,0.0
2025-04-16 07:00:00,17.9,24.9,1012.78,0.01,0.0
2025-04-16 08:00:00,25.2,26.2,1012.78,0.01,0.0
2025-04-16 09:00:00,9.2,12.8,1012.78,-0.0,0.0
2025-04-16 10:00:00,17.3,18.3,1012.79,0.0,0.0
2025-04-16 11:00:00,10.3,12.6,1012.79,-0.0,0.0
2025-04-16 12:00:00,17.7,24.4,1012.78,-0.0,0.0
2025-04-16 13:00:00,10.3,13.1,1012.78,-0.0,0.0
2025-04-16 14:00:00,12.8,16.9,1012.78,-0.0,0.0
2025-04-16 15:00:00,13.4,13.5,1012.77,-0.01,0.0
2025-04-16 16:00:00,19.8,25.4,1012.77,0.0,0.0
2025-04-16 17:00:00,19.5,24.4,1012.76,-0.01,0.0
2025-04-16 18:00:00,8.7,11.5,1012.77,0.01,0.0
2025-04-16 19:00:00,15.2,19.6,1012.78,0.01,0.0
2025-04-16 20:00:00,11.4,16.9,1012.78,-0.0,0.0
2025-04-16 21:00:00,8.6,11.2,1012.78,0.0,0.0
2025-04-16 22:00:00,13.8,14.4,1012.78,0.0,0.0
2025-04-16 23:00:00,13.4,23.8,1012.78,-0.0,0.0
2025-04-17 00:00:00,27.0,30.1,1012.78,0.0,0.0
2025-04-17 01:00:00,17.1,21.8,1012.78,-0.0,0.0
2025-04-17 02:00:00,8.0,16.0,1012.78,-0.0,0.0
2025-04-17 03:00:00,12.1,27.7,1012.78,0.0,0.0
2025-04-17 04:00:00,20.0,21.3,1012.77,-0.01,0.0
2025-04-17 05:00:00,25.3,31.6,1012.77,0.0,0.0
2025-04-17 06:00:00,7.0,9.9,1012.77,0.0,0.0
2025-04-17 07:00:00,5.5,8.9,1012.78,0.0,0.0
2025-04-17 08:00:00,24.2,27.0,1012.77,-0.0,0.0
2025-04-17 09:00:00,16.8,18.4,1012.78,0.01,0.0
2025-04-17 10:00:00,10.5,15.4,1012.78,-0.0,0.0
2025-04-17 11:00:00,17.6,18.2,1012.78,0.0,0.0
2025-04-17 12:00:00,1.7,9.5,1012.79,0.01,0.0
2025-04-17 13:00:00,14.9,20.1,1012.79,-0.0,0.0
2025-04-17 14:00:00,16.5,22.8,1012.79,0.0,0.0
2025-04-17 15:00:00,19.5,23.1,1012.79,-0.0,0.0
2025-04-17 16:00:00,9.8,13.7,1012.79,0.01,0.0
2025-04-17 17:00:00,15.3,21.2,1012.79,-0.0,0.0
2025-04-17 18:00:00,10.3,11.8,1012.8,0.01,0.0
2025-04-17 19:00:00,16.2,20.1,1012.8,-0.0,0.0
2025-04-17 20:00:00,10.4,12.8,1012.79,-0.0,0.0
2025-04-17 21:00:00,12.8,15.1,1012.8,0.0,0.0
2025-04-17 22:00:00,9.9,11.2,1012.79,-0.0,0.0
2025-04-17 23:00:00,18.1,27.1,1012.8,0.0,0.0
2025-04-18 00:00:00,19.2,22.1,1012.78,-0.01,0.0
2025-04-18 01:00:00,13.7,22.2,1012.78,0.0,0.0
2025-04-18 02:00:00,15.1,23.3,1012.78,-0.0,0.0
2025-04-18 03:00:00,7.6,8.7,1012.78,-0.01,0.0
2025-04-18 04:00:00,13.4,15.1,1012.77,-0.0,0.0
2025-04-18 05:00:00,14.6,27.3,1012.77,-0.0,0.0
2025-04-18 06:00:00,28.0,38.3,1012.77,-0.0,0.0
2025-04-18 07:00:00,9.3,14.2,1012.76,-0.01,0.0
2025-04-18 08:00:00,22.2,28.0,1012.76,0.0,0.0
2025-04-18 09:00:00,19.9,23.0,1012.77,0.01,0.0
2025-04-18 10:00:00,16.3,22.6,1012.77,0.0,0.0
2025-04-18 11:00:00,23.7,26.5,1012.78,0.0,0.0
2025-04-18 12:00:00,16.7,17.8,1012.78,0.01,0.0
2025-04-18 13:00:00,16.8,17.8,1012.79,0.01,0.0
2025-04-18 14:00:00,14.6,19.7,1012.8,0.01,0.0
2025-04-18 15:00:00,21.0,22.6,1012.8,-0.0,0.0
2025-04-18 16:00:00,20.4,25.2,1012.79,-0.0,0.0
2025-04-18 17:00:00,11.7,13.5,1012.8,0.0,0.0
2025-04-18 18:00:00,8.3,11.0,1012.8,0.0,5.99
2025-04-18 19:00:00,13.9,21.5,1012.8,0.0,0.0
2025-04-18 20:00:00,10.9,16.6,1012.81,0.01,0.0
2025-04-18 21:00:00,14.6,19.6,1012.81,0.0,0.0
2025-04-18 22:00:00,21.1,28.7,1012.82,0.0,0.0
2025-04-18 23:00:00,12.6,19.0,1012.81,-0.0,0.0
2025-04-19 00:00:00,14.6,23.9,1012.82,0.01,0.0
2025-04-19 01:00:00,15.2,18.8,1012.82,-0.0,0.0
2025-04-19 02:00:00,19.1,22.8,1012.82,-0.0,0.0
2025-04-19 03:00:00,3.6,4.7,1012.82,-0.0,0.0
2025-04-19 04:00:00,11.8,15.5,1012.81,-0.0,1.22
2025-04-19 05:00:00,15.9,23.8,1012.81,-0.0,0.0
2025-04-19 06:00:00,20.9,29.8,1012.81,-0.0,0.0
2025-04-19 07:00:00,12.4,20.3,1012.8,-0.01,0.0
2025-04-19 08:00:00,5.5,5.9,1012.8,-0.0,0.0
2025-04-19 09:00:00,18.0,26.2,1012.81,0.01,0.0
2025-04-19 10:00:00,11.7,12.2,1012.81,0.0,0.0
2025-04-19 11:00:00,8.9,16.6,1012.81,0.0,0.0
2025-04-19 12:00:00,11.7,15.6,1012.82,0.01,0.0
2025-04-19 13:00:00,13.9,21.0,1012.83,0.01,0.0
2025-04-19 14:00:00,11.8,12.8,1012.82,-0.01,0.0
2025-04-19 15:00:00,3.8,12.3,1012.81,-0.01,0.0
2025-04-19 16:00:00,19.3,19.9,1012.81,-0.0,0.0
2025-04-19 17:00:00,21.2,24.2,1012.81,-0.0,0.0
2025-04-19 18:00:00,18.1,20.1,1012.81,-0.0,0.0
2025-04-19 19:00:00,9.2,9.5,1012.8,-0.0,0.0
2025-04-19 20:00:00,13.9,19.2,1012.8,0.0,0.0
2025-04-19 21:00:00,14.8,25.2,1012.8,0.0,0.0
2025-04-19 22:00:00,17.9,30.9,1012.8,-0.0,0.48
2025-04-19 23:00:00,18.2,23.5,1012.79,-0.01,0.0
2025-04-20 00:00:00,11.2,19.6,1012.79,-0.0,0.0
2025-04-20 01:00:00,15.3,21.0,1012.78,-0.0,0.0
2025-04-20 02:00:00,17.1,23.6,1012.78,-0.0,0.0
2025-04-20 03:00:00,22.1,26.1,1012.78,-0.01,0.0
2025-04-20 04:00:00,18.4,24.0,1012.77,-0.0,0.0
2025-04-20 05:00:00,18.8,25.4,1012.77,-0.01,0.0
2025-04-20 06:00:00,15.3,18.6,1012.77,-0.0,0.0
2025-04-20 07:00:00,21.9,26.7,1012.76,-0.01,0.0
2025-04-20 08:00:00,16.9,21.7,1012.76,-0.0,0.0
2025-04-20 09:00:00,10.5,18.0,1012.75,-0.01,0.0
2025-04-20 10:00:00,21.9,23.7,1012.75,-0.0,0.0
2025-04-20 11:00:00,18.3,23.1,1012.75,-0.0,0.0
2025-04-20 12:00:00,12.6,23.3,1012.75,0.0,0.0
2025-04-20 13:00:00,12.4,20.9,1012.75,0.0,0.0
2025-04-20 14:00:00,16.3,25.3,1012.75,-0.0,0.0
2025-04-20 15:00:00,17.2,22.3,1012.75,-0.0,0.0
2025-04-20 16:00:00,15.8,21.8,1012.75,0.0,0.0
2025-04-20 17:00:00,16.4,24.4,1012.75,0.0,0.0
2025-04-20 18:00:00,23.3,33.0,1012.75,0.0,0.0
2025-04-20 19:00:00,20.2,21.1,1012.76,0.01,0.0
2025-04-20 20:00:00,15.8,16.9,1012.76,0.0,0.0
2025-04-20 21:00:00,19.6,28.5,1012.77,0.0,0.0
2025-04-20 22:00:00,9.7,13.9,1012.77,0.0,0.0
2025-04-20 23:00:00,16.8,19.8,1012.77,0.0,0.0
2025-04-21 00:00:00,23.9,25.1,1012.77,-0.0,0.0
2025-04-21 01:00:00,13.7,17.0,1012.77,-0.0,0.0
2025-04-21 02:00:00,10.6,11.4,1012.77,0.0,0.0
