timestamp,ais_density_ships_per_km2,distance_to_nearest_outfall_km,dumping_hotspot_flag
2025-02-20 10:00:00,0.496,4.12,0
2025-02-20 11:00:00,0.392,0.55,0
2025-02-20 12:00:00,2.73,4.2,0
2025-02-20 13:00:00,2.489,4.81,0
2025-02-20 14:00:00,0.775,3.69,0
2025-02-20 15:00:00,2.341,3.44,0
2025-02-20 16:00:00,1.176,2.07,0
2025-02-20 17:00:00,0.377,4.25,0
2025-02-20 18:00:00,1.59,4.55,0
2025-02-20 19:00:00,1.77,4.0,0
2025-02-20 20:00:00,1.651,6.64,0
2025-02-20 21:00:00,0.124,3.13,0
2025-02-20 22:00:00,0.343,1.15,0
2025-02-20 23:00:00,1.175,6.51,0
2025-02-21 00:00:00,0.339,0.1,0
2025-02-21 01:00:00,1.207,2.78,1
2025-02-21 02:00:00,0.655,1.84,0
2025-02-21 03:00:00,0.142,3.32,0
2025-02-21 04:00:00,0.272,3.25,0
2025-02-21 05:00:00,0.982,1.78,0
2025-02-21 06:00:00,1.501,5.42,0
2025-02-21 07:00:00,2.137,3.26,0
2025-02-21 08:00:00,1.212,5.69,0
2025-02-21 09:00:00,1.08,1.4,0
2025-02-21 10:00:00,2.279,1.56,0
2025-02-21 11:00:00,0.696,1.51,0
2025-02-21 12:00:00,1.03,4.43,0
2025-02-21 13:00:00,1.485,6.65,0
2025-02-21 14:00:00,0.663,2.95,0
2025-02-21 15:00:00,1.468,0.66,0
2025-02-21 16:00:00,1.203,4.35,0
2025-02-21 17:00:00,1.881,4.7,0
2025-02-21 18:00:00,0.949,1.64,0
2025-02-21 19:00:00,0.817,4.52,0
2025-02-21 20:00:00,2.351,4.96,0
2025-02-21 21:00:00,1.141,0.19,0
2025-02-21 22:00:00,1.235,5.51,0
2025-02-21 23:00:00,1.134,5.62,0
2025-02-22 00:00:00,0.53,2.95,1
2025-02-22 01:00:00,0.416,4.66,0
2025-02-22 02:00:00,0.42,7.06,0
2025-02-22 03:00:00,0.57,2.32,0
2025-02-22 04:00:00,1.28,5.59,0
2025-02-22 05:00:00,0.79,3.94,0
2025-02-22 06:00:00,1.764,1.45,0
2025-02-22 07:00:00,1.694,0.22,0
2025-02-22 08:00:00,2.161,4.8,0
2025-02-22 09:00:00,1.681,1.15,0
2025-02-22 10:00:00,1.328,5.24,0
2025-02-22 11:00:00,0.421,0.43,0
2025-02-22 12:00:00,2.365,3.77,0
2025-02-22 13:00:00,1.839,2.92,0
2025-02-22 14:00:00,1.455,6.52,0
2025-02-22 15:00:00,1.328,3.91,0
2025-02-22 16:00:00,0.132,4.6,0
2025-02-22 17:00:00,1.453,2.72,0
2025-02-22 18:00:00,0.882,3.18,0
2025-02-22 19:00:00,0.216,5.39,0
2025-02-22 20:00:00,0.909,3.53,0
2025-02-22 21:00:00,0.896,1.85,0
2025-02-22 22:00:00,0.949,5.55,0
2025-02-22 23:00:00,0.329,6.53,0
2025-02-23 00:00:00,0.255,6.21,0
2025-02-23 01:00:00,0.679,5.82,0
2025-02-23 02:00:00,1.028,2.99,0
2025-02-23 03:00:00,0.483,1.73,0
2025-02-23 04:00:00,0.622,1.36,0
2025-02-23 05:00:00,0.875,1.15,0
2025-02-23 06:00:00,0.708,3.33,0
2025-02-23 07:00:00,0.004,6.69,0
2025-02-23 08:00:00,1.386,0.52,0
2025-02-23 09:00:00,0.152,3.53,0
2025-02-23 10:00:00,1.398,2.92,0
2025-02-23 11:00:00,1.067,1.38,0
2025-02-23 12:00:00,1.063,3.04,0
2025-02-23 13:00:00,0.538,5.82,0
2025-02-23 14:00:00,1.001,3.91,0
2025-02-23 15:00:00,0.673,4.63,0
2025-02-23 16:00:00,2.909,5.42,0
2025-02-23 17:00:00,0.718,4.2,0
2025-02-23 18:00:00,1.823,2.84,0
2025-02-23 19:00:00,0.861,3.68,0
2025-02-23 20:00:00,1.346,1.57,0
2025-02-23 21:00:00,0.803,3.6,1
2025-02-23 22:00:00,0.734,3.72,0
2025-02-23 23:00:00,0.721,5.87,0
2025-02-24 00:00:00,0.899,2.92,0
2025-02-24 01:00:00,1.351,2.92,0
2025-02-24 02:00:00,0.348,0.77,0
2025-02-24 03:00:00,0.093,4.67,0
2025-02-24 04:00:00,0.468,0.86,0
2025-02-24 05:00:00,0.851,2.6,0
2025-02-24 06:00:00,1.023,2.22,0
2025-02-24 07:00:00,2.125,5.1,0
2025-02-24 08:00:00,2.052,4.38,0
2025-02-24 09:00:00,0.927,4.77,0
2025-02-24 10:00:00,2.127,5.2,0
2025-02-24 11:00:00,1.452,2.35,0
2025-02-24 12:00:00,0.763,1.94,0
2025-02-24 13:00:00,1.128,0.47,0
2025-02-24 14:00:00,1.084,3.73,0
2025-02-24 15:00:00,0.758,2.09,0
2025-02-24 16:00:00,0.82,4.31,0
2025-02-24 17:00:00,1.471,5.59,0
2025-02-24 18:00:00,0.96,5.17,0
2025-02-24 19:00:00,1.03,3.72,0
2025-02-24 20:00:00,1.076,3.64,0
2025-02-24 21:00:00,0.733,3.48,0
2025-02-24 22:00:00,1.168,7.32,0
2025-02-24 23:00:00,0.469,2.45,0
2025-02-25 00:00:00,0.892,3.64,0
2025-02-25 01:00:00,0.195,3.17,0
2025-02-25 02:00:00,0.591,2.09,0
2025-02-25 03:00:00,0.277,2.82,0
2025-02-25 04:00:00,1.447,3.55,0
2025-02-25 05:00:00,0.854,1.37,0
2025-02-25 06:00:00,0.945,6.47,0
2025-02-25 07:00:00,0.158,4.81,0
2025-02-25 08:00:00,0.396,5.47,0
2025-02-25 09:00:00,1.711,3.21,0
2025-02-25 10:00:00,1.413,2.94,0
2025-02-25 11:00:00,0.335,3.11,0
2025-02-25 12:00:00,0.338,2.25,0
2025-02-25 13:00:00,2.309,5.84,0
2025-02-25 14:00:00,2.013,6.01,0
2025-02-25 15:00:00,1.377,4.49,0
2025-02-25 16:00:00,1.27,6.56,0
2025-02-25 17:00:00,1.099,7.81,0
2025-02-25 18:00:00,0.446,6.82,0
2025-02-25 19:00:00,1.716,2.66,0
2025-02-25 20:00:00,1.083,0.85,0
2025-02-25 21:00:00,1.092,4.84,1
2025-02-25 22:00:00,0.638,4.27,0
2025-02-25 23:00:00,0.945,3.7,0
2025-02-26 00:00:00,0.608,3.08,0
2025-02-26 01:00:00,0.828,5.93,0
2025-02-26 02:00:00,1.119,0.72,0
2025-02-26 03:00:00,0.586,6.26,0
2025-02-26 04:00:00,1.608,6.62,0
2025-02-26 05:00:00,0.569,3.77,0
2025-02-26 06:00:00,1.282,4.01,0
2025-02-26 07:00:00,2.029,1.37,0
2025-02-26 08:00:00,2.07,5.31,1
2025-02-26 09:00:00,1.48,5.79,1
2025-02-26 10:00:00,1.361,4.88,0
2025-02-26 11:00:00,1.241,1.27,0
2025-02-26 12:00:00,2.014,0.6,0
2025-02-26 13:00:00,1.774,3.07,0
2025-02-26 14:00:00,1.854,3.64,0
2025-02-26 15:00:00,2.181,5.33,0
2025-02-26 16:00:00,1.475,3.07,0
2025-02-26 17:00:00,0.956,5.41,0
2025-02-26 18:00:00,1.411,5.53,0
2025-02-26 19:00:00,1.234,4.35,0
2025-02-26 20:00:00,1.087,5.06,0
2025-02-26 21:00:00,0.638,2.75,0
2025-02-26 22:00:00,1.019,1.45,0
2025-02-26 23:00:00,1.055,2.48,0
2025-02-27 00:00:00,0.522,2.0,0
2025-02-27 01:00:00,0.926,5.68,0
2025-02-27 02:00:00,1.449,5.05,0
2025-02-27 03:00:00,0.501,0.15,0
2025-02-27 04:00:00,1.348,3.82,0
2025-02-27 05:00:00,0.45,0.29,0
2025-02-27 06:00:00,1.417,1.55,0
2025-02-27 07:00:00,0.131,5.0,0
2025-02-27 08:00:00,1.584,0.4,0
2025-02-27 09:00:00,1.068,1.04,0
2025-02-27 10:00:00,0.153,1.66,0
2025-02-27 11:00:00,0.917,0.65,0
2025-02-27 12:00:00,2.26,0.94,0
2025-02-27 13:00:00,1.542,3.4,0
2025-02-27 14:00:00,1.268,0.47,0
2025-02-27 15:00:00,1.518,3.05,0
2025-02-27 16:00:00,1.806,3.52,0
2025-02-27 17:00:00,2.114,4.85,0
2025-02-27 18:00:00,1.025,5.17,0
2025-02-27 19:00:00,1.556,1.02,0
2025-02-27 20:00:00,1.485,1.12,0
2025-02-27 21:00:00,0.843,1.02,0
2025-02-27 22:00:00,0.725,4.92,0
2025-02-27 23:00:00,1.442,4.12,0
2025-02-28 00:00:00,0.905,2.86,0
2025-02-28 01:00:00,0.313,1.35,0
2025-02-28 02:00:00,0.362,3.78,0
2025-02-28 03:00:00,1.182,5.96,0
2025-02-28 04:00:00,0.628,5.85,0
2025-02-28 05:00:00,0.739,0.85,0
2025-02-28 06:00:00,1.445,5.43,0
2025-02-28 07:00:00,2.676,0.82,0
2025-02-28 08:00:00,2.012,2.78,0
2025-02-28 09:00:00,1.064,2.56,0
2025-02-28 10:00:00,1.638,3.98,0
2025-02-28 11:00:00,0.839,1.7,0
2025-02-28 12:00:00,1.664,3.69,0
2025-02-28 13:00:00,0.706,1.55,0
2025-02-28 14:00:00,1.31,3.81,0
2025-02-28 15:00:00,1.33,1.13,0
2025-02-28 16:00:00,0.569,2.78,0
2025-02-28 17:00:00,0.847,3.51,0
2025-02-28 18:00:00,0.105,3.05,0
2025-02-28 19:00:00,0.972,5.02,1
2025-02-28 20:00:00,1.869,0.57,0
2025-02-28 21:00:00,1.6,3.81,0
2025-02-28 22:00:00,1.397,2.01,0
2025-02-28 23:00:00,0.646,4.56,0
2025-03-01 00:00:00,0.797,3.56,0
2025-03-01 01:00:00,0.772,5.46,0
2025-03-01 02:00:00,0.716,3.08,0
2025-03-01 03:00:00,1.19,5.72,0
2025-03-01 04:00:00,0.579,3.78,0
2025-03-01 05:00:00,1.381,1.17,0
2025-03-01 06:00:00,1.283,2.04,0
2025-03-01 07:00:00,0.5,2.44,0
2025-03-01 08:00:00,1.142,3.71,0
2025-03-01 09:00:00,1.487,5.12,0
2025-03-01 10:00:00,1.786,4.6,1
2025-03-01 11:00:00,1.653,4.7,0
2025-03-01 12:00:00,1.01,2.16,0
2025-03-01 13:00:00,0.889,5.09,0
2025-03-01 14:00:00,2.238,3.69,0
2025-03-01 15:00:00,1.216,4.93,0
2025-03-01 16:00:00,0.52,0.84,0
2025-03-01 17:00:00,0.849,4.31,0
2025-03-01 18:00:00,0.023,2.4,0
2025-03-01 19:00:00,0.223,1.22,0
2025-03-01 20:00:00,0.882,4.66,0
2025-03-01 21:00:00,0.482,2.73,0
2025-03-01 22:00:00,0.525,4.45,0
2025-03-01 23:00:00,1.108,1.74,0
2025-03-02 00:00:00,1.15,7.16,0
2025-03-02 01:00:00,0.334,3.29,0
2025-03-02 02:00:00,1.557,2.66,0
2025-03-02 03:00:00,0.84,5.28,0
2025-03-02 04:00:00,0.803,3.35,0
2025-03-02 05:00:00,0.483,9.2,0
2025-03-02 06:00:00,1.02,5.6,0
2025-03-02 07:00:00,2.417,2.65,0
2025-03-02 08:00:00,0.551,3.63,0
2025-03-02 09:00:00,1.36,3.62,0
2025-03-02 10:00:00,0.875,1.6,0
2025-03-02 11:00:00,0.114,5.81,0
2025-03-02 12:00:00,0.278,2.73,0
2025-03-02 13:00:00,1.566,3.05,0
2025-03-02 14:00:00,0.166,3.89,0
2025-03-02 15:00:00,0.459,1.85,0
2025-03-02 16:00:00,1.693,3.88,0
2025-03-02 17:00:00,1.621,2.59,0
2025-03-02 18:00:00,1.235,2.64,0
2025-03-02 19:00:00,0.493,3.21,0
2025-03-02 20:00:00,0.491,2.18,0
2025-03-02 21:00:00,0.27,0.68,0
2025-03-02 22:00:00,0.747,3.81,0
2025-03-02 23:00:00,1.056,0.62,0
2025-03-03 00:00:00,0.63,0.56,0
2025-03-03 01:00:00,1.154,3.58,0
2025-03-03 02:00:00,1.444,3.17,0
2025-03-03 03:00:00,0.956,3.97,0
2025-03-03 04:00:00,0.299,4.7,0
2025-03-03 05:00:00,0.834,0.06,0
2025-03-03 06:00:00,2.012,2.39,0
2025-03-03 07:00:00,0.821,2.69,0
2025-03-03 08:00:00,0.805,4.06,0
2025-03-03 09:00:00,1.884,3.91,0
2025-03-03 10:00:00,0.338,2.77,0
2025-03-03 11:00:00,1.319,3.58,0
2025-03-03 12:00:00,0.829,3.01,0
2025-03-03 13:00:00,0.94,1.86,0
2025-03-03 14:00:00,2.222,3.6,0
2025-03-03 15:00:00,0.911,0.36,0
2025-03-03 16:00:00,1.273,3.94,0
2025-03-03 17:00:00,1.819,6.04,0
2025-03-03 18:00:00,0.431,2.88,0
2025-03-03 19:00:00,1.702,7.21,0
2025-03-03 20:00:00,0.931,4.59,0
2025-03-03 21:00:00,0.288,6.13,0
2025-03-03 22:00:00,0.603,4.19,0
2025-03-03 23:00:00,0.825,4.49,0
2025-03-04 00:00:00,0.896,3.76,0
2025-03-04 01:00:00,0.5,0.68,0
2025-03-04 02:00:00,0.714,0.04,0
2025-03-04 03:00:00,0.243,3.07,0
2025-03-04 04:00:00,0.517,2.42,0
2025-03-04 05:00:00,0.255,2.47,0
2025-03-04 06:00:00,1.152,1.22,0
2025-03-04 07:00:00,0.697,5.5,0
2025-03-04 08:00:00,2.445,1.64,0
2025-03-04 09:00:00,1.43,1.53,0
2025-03-04 10:00:00,0.224,3.57,0
2025-03-04 11:00:00,0.752,5.45,0
2025-03-04 12:00:00,1.621,5.03,0
2025-03-04 13:00:00,1.347,2.33,0
2025-03-04 14:00:00,0.257,3.12,0
2025-03-04 15:00:00,0.728,6.45,0
2025-03-04 16:00:00,1.586,5.49,0
2025-03-04 17:00:00,1.423,5.08,0
2025-03-04 18:00:00,1.546,4.19,0
2025-03-04 19:00:00,1.032,3.68,0
2025-03-04 20:00:00,0.686,7.12,0
2025-03-04 21:00:00,0.29,5.53,0
2025-03-04 22:00:00,1.18,3.72,0
2025-03-04 23:00:00,1.577,4.8,0
2025-03-05 00:00:00,0.911,3.05,0
2025-03-05 01:00:00,1.174,0.61,0
2025-03-05 02:00:00,0.48,1.66,0
2025-03-05 03:00:00,0.792,2.67,0
2025-03-05 04:00:00,0.775,2.55,0
2025-03-05 05:00:00,0.954,2.2,0
2025-03-05 06:00:00,1.247,2.28,0
2025-03-05 07:00:00,2.866,5.85,0
2025-03-05 08:00:00,1.68,6.8,0
2025-03-05 09:00:00,1.98,5.86,0
2025-03-05 10:00:00,1.362,0.38,0
2025-03-05 11:00:00,0.076,5.44,0
2025-03-05 12:00:00,1.469,4.83,0
2025-03-05 13:00:00,1.857,3.43,0
2025-03-05 14:00:00,2.036,2.61,0
2025-03-05 15:00:00,1.16,2.95,0
2025-03-05 16:00:00,0.339,5.28,0
2025-03-05 17:00:00,1.026,4.19,0
2025-03-05 18:00:00,0.33,5.7,0
2025-03-05 19:00:00,1.972,4.97,0
2025-03-05 20:00:00,1.472,6.09,0
2025-03-05 21:00:00,0.595,4.64,0
2025-03-05 22:00:00,1.097,1.45,0
2025-03-05 23:00:00,1.388,0.62,0
2025-03-06 00:00:00,1.114,4.66,0
2025-03-06 01:00:00,1.6,4.58,0
2025-03-06 02:00:00,0.446,2.39,0
2025-03-06 03:00:00,1.189,3.95,0
2025-03-06 04:00:00,0.216,2.68,0
2025-03-06 05:00:00,1.558,2.61,0
2025-03-06 06:00:00,1.637,0.92,0
2025-03-06 07:00:00,0.976,3.58,0
2025-03-06 08:00:00,0.507,2.57,0
2025-03-06 09:00:00,0.876,4.18,0
2025-03-06 10:00:00,1.044,0.34,0
2025-03-06 11:00:00,1.33,4.58,0
2025-03-06 12:00:00,1.19,2.57,0
2025-03-06 13:00:00,0.82,1.58,0
2025-03-06 14:00:00,1.894,2.71,0
2025-03-06 15:00:00,0.18,0.62,0
2025-03-06 16:00:00,1.544,2.98,0
2025-03-06 17:00:00,1.311,3.72,1
2025-03-06 18:00:00,1.196,3.63,0
2025-03-06 19:00:00,1.578,4.33,0
2025-03-06 20:00:00,0.799,2.48,0
2025-03-06 21:00:00,0.492,4.9,0
2025-03-06 22:00:00,0.684,3.98,0
2025-03-06 23:00:00,0.589,4.97,0
2025-03-07 00:00:00,0.705,6.49,0
2025-03-07 01:00:00,1.088,0.71,0
2025-03-07 02:00:00,0.844,2.81,0
2025-03-07 03:00:00,0.812,2.13,0
2025-03-07 04:00:00,0.892,7.35,0
2025-03-07 05:00:00,0.668,4.58,0
2025-03-07 06:00:00,1.742,4.02,0
2025-03-07 07:00:00,1.539,5.65,0
2025-03-07 08:00:00,1.203,3.52,0
2025-03-07 09:00:00,0.52,4.34,0
2025-03-07 10:00:00,1.986,2.68,0
2025-03-07 11:00:00,1.599,1.04,0
2025-03-07 12:00:00,1.54,5.12,0
2025-03-07 13:00:00,2.22,1.77,0
2025-03-07 14:00:00,1.617,4.85,0
2025-03-07 15:00:00,1.171,5.45,0
2025-03-07 16:00:00,0.894,0.54,0
2025-03-07 17:00:00,0.87,5.38,0
2025-03-07 18:00:00,1.365,3.96,0
2025-03-07 19:00:00,1.78,1.75,0
2025-03-07 20:00:00,1.787,0.37,0
2025-03-07 21:00:00,0.248,3.37,0
2025-03-07 22:00:00,1.17,3.18,1
2025-03-07 23:00:00,0.681,5.47,0
2025-03-08 00:00:00,0.565,3.62,0
2025-03-08 01:00:00,0.946,1.54,0
2025-03-08 02:00:00,1.115,0.7,0
2025-03-08 03:00:00,0.307,3.76,0
2025-03-08 04:00:00,0.887,3.51,0
2025-03-08 05:00:00,0.152,5.88,0
2025-03-08 06:00:00,1.675,2.61,0
2025-03-08 07:00:00,0.534,4.25,0
2025-03-08 08:00:00,1.314,3.26,0
2025-03-08 09:00:00,0.98,1.36,1
2025-03-08 10:00:00,0.858,4.79,0
2025-03-08 11:00:00,0.0,2.73,0
2025-03-08 12:00:00,0.361,4.69,0
2025-03-08 13:00:00,1.155,3.8,0
2025-03-08 14:00:00,0.642,1.72,0
2025-03-08 15:00:00,1.009,3.19,0
2025-03-08 16:00:00,0.728,3.44,0
2025-03-08 17:00:00,1.033,3.83,0
2025-03-08 18:00:00,0.479,4.42,0
2025-03-08 19:00:00,0.914,3.55,0
2025-03-08 20:00:00,1.039,6.64,0
2025-03-08 21:00:00,0.812,5.01,0
2025-03-08 22:00:00,0.07,5.29,0
2025-03-08 23:00:00,0.82,4.98,0
2025-03-09 00:00:00,0.355,3.64,0
2025-03-09 01:00:00,0.254,4.82,0
2025-03-09 02:00:00,1.293,5.75,0
2025-03-09 03:00:00,1.092,3.73,0
2025-03-09 04:00:00,1.02,5.39,0
2025-03-09 05:00:00,0.712,1.16,0
2025-03-09 06:00:00,0.852,5.48,0
2025-03-09 07:00:00,2.092,2.11,0
2025-03-09 08:00:00,1.281,1.15,0
2025-03-09 09:00:00,0.661,3.0,0
2025-03-09 10:00:00,0.603,3.87,0
2025-03-09 11:00:00,1.387,4.1,0
2025-03-09 12:00:00,0.991,5.82,0
2025-03-09 13:00:00,1.82,2.5,0
2025-03-09 14:00:00,1.243,6.46,0
2025-03-09 15:00:00,0.48,6.46,0
2025-03-09 16:00:00,2.317,3.91,0
2025-03-09 17:00:00,0.588,2.01,0
2025-03-09 18:00:00,0.467,7.98,1
2025-03-09 19:00:00,1.15,6.6,0
2025-03-09 20:00:00,1.479,3.84,0
2025-03-09 21:00:00,0.44,1.05,0
2025-03-09 22:00:00,1.078,4.62,0
2025-03-09 23:00:00,0.603,2.44,0
2025-03-10 00:00:00,1.778,5.07,0
2025-03-10 01:00:00,0.933,3.91,0
2025-03-10 02:00:00,0.366,0.63,0
2025-03-10 03:00:00,0.519,1.38,0
2025-03-10 04:00:00,0.997,2.13,0
2025-03-10 05:00:00,0.475,6.45,0
2025-03-10 06:00:00,1.154,2.33,0
2025-03-10 07:00:00,2.382,0.59,0
2025-03-10 08:00:00,1.584,3.14,0
2025-03-10 09:00:00,1.557,3.03,0
2025-03-10 10:00:00,2.39,6.36,0
2025-03-10 11:00:00,0.745,6.23,0
2025-03-10 12:00:00,1.19,1.14,0
2025-03-10 13:00:00,1.018,4.21,0
2025-03-10 14:00:00,0.824,4.93,0
2025-03-10 15:00:00,1.047,3.28,0
2025-03-10 16:00:00,0.927,3.82,0
2025-03-10 17:00:00,0.805,5.49,0
2025-03-10 18:00:00,1.023,4.03,0
2025-03-10 19:00:00,0.807,4.71,0
2025-03-10 20:00:00,1.395,6.03,0
2025-03-10 21:00:00,0.418,2.7,0
2025-03-10 22:00:00,1.207,4.93,0
2025-03-10 23:00:00,1.09,2.7,0
2025-03-11 00:00:00,0.978,5.43,0
2025-03-11 01:00:00,0.617,2.38,0
2025-03-11 02:00:00,0.818,4.28,0
2025-03-11 03:00:00,0.75,3.09,0
2025-03-11 04:00:00,0.811,4.56,0
2025-03-11 05:00:00,0.264,1.98,0
2025-03-11 06:00:00,1.263,3.0,0
2025-03-11 07:00:00,1.395,3.41,0
2025-03-11 08:00:00,2.066,1.57,0
2025-03-11 09:00:00,0.596,2.41,0
2025-03-11 10:00:00,0.489,0.55,0
2025-03-11 11:00:00,1.79,4.18,0
2025-03-11 12:00:00,0.293,4.93,0
2025-03-11 13:00:00,2.073,1.0,0
2025-03-11 14:00:00,1.91,1.39,0
2025-03-11 15:00:00,1.549,1.77,0
2025-03-11 16:00:00,0.29,1.21,0
2025-03-11 17:00:00,1.104,4.22,0
2025-03-11 18:00:00,1.169,2.25,0
2025-03-11 19:00:00,1.374,3.95,0
2025-03-11 20:00:00,1.532,2.15,0
2025-03-11 21:00:00,0.5,2.89,0
2025-03-11 22:00:00,1.224,5.37,0
2025-03-11 23:00:00,1.008,1.42,0
2025-03-12 00:00:00,1.004,2.49,0
2025-03-12 01:00:00,0.711,4.25,0
2025-03-12 02:00:00,0.955,2.93,0
2025-03-12 03:00:00,0.057,3.84,0
2025-03-12 04:00:00,0.959,3.5,0
2025-03-12 05:00:00,1.463,0.79,0
2025-03-12 06:00:00,1.669,6.02,0
2025-03-12 07:00:00,1.598,3.32,0
2025-03-12 08:00:00,1.664,6.37,0
2025-03-12 09:00:00,1.926,4.11,0
2025-03-12 10:00:00,1.08,5.87,0
2025-03-12 11:00:00,1.791,5.34,0
2025-03-12 12:00:00,1.474,5.71,0
2025-03-12 13:00:00,1.239,3.1,0
2025-03-12 14:00:00,2.01,6.72,0
2025-03-12 15:00:00,0.787,2.65,0
2025-03-12 16:00:00,0.81,4.15,0
2025-03-12 17:00:00,0.214,5.05,0
2025-03-12 18:00:00,0.643,9.21,0
2025-03-12 19:00:00,0.936,5.47,0
2025-03-12 20:00:00,1.17,2.55,0
2025-03-12 21:00:00,0.98,3.98,0
2025-03-12 22:00:00,1.152,1.08,0
2025-03-12 23:00:00,0.268,6.15,0
2025-03-13 00:00:00,0.844,2.13,0
2025-03-13 01:00:00,0.407,3.19,0
2025-03-13 02:00:00,0.268,7.45,0
2025-03-13 03:00:00,0.93,4.87,0
2025-03-13 04:00:00,0.841,4.38,0
2025-03-13 05:00:00,0.997,1.35,0
2025-03-13 06:00:00,1.548,5.9,0
2025-03-13 07:00:00,0.911,1.85,0
2025-03-13 08:00:00,1.857,1.87,0
2025-03-13 09:00:00,0.649,5.89,0
2025-03-13 10:00:00,0.567,1.79,0
2025-03-13 11:00:00,1.439,0.87,0
2025-03-13 12:00:00,1.329,1.76,0
2025-03-13 13:00:00,0.714,3.84,0
2025-03-13 14:00:00,0.7,2.6,0
2025-03-13 15:00:00,1.428,6.77,0
2025-03-13 16:00:00,1.35,3.56,0
2025-03-13 17:00:00,0.577,1.27,0
2025-03-13 18:00:00,0.814,0.14,0
2025-03-13 19:00:00,0.654,5.12,0
2025-03-13 20:00:00,0.072,4.04,0
2025-03-13 21:00:00,1.346,4.6,0
2025-03-13 22:00:00,0.895,2.73,0
2025-03-13 23:00:00,1.263,3.78,0
2025-03-14 00:00:00,0.678,5.64,0
2025-03-14 01:00:00,0.411,3.51,0
2025-03-14 02:00:00,0.45,1.43,0
2025-03-14 03:00:00,0.45,4.8,0
2025-03-14 04:00:00,0.593,2.87,0
2025-03-14 05:00:00,0.181,5.24,0
2025-03-14 06:00:00,0.968,3.55,0
2025-03-14 07:00:00,0.855,5.05,0
2025-03-14 08:00:00,1.724,4.41,0
2025-03-14 09:00:00,1.522,5.84,1
2025-03-14 10:00:00,0.97,5.23,0
2025-03-14 11:00:00,1.486,1.15,0
2025-03-14 12:00:00,0.543,0.13,0
2025-03-14 13:00:00,0.442,3.36,0
2025-03-14 14:00:00,1.143,4.58,0
2025-03-14 15:00:00,1.261,2.19,0
2025-03-14 16:00:00,1.116,4.3,0
2025-03-14 17:00:00,2.014,4.23,0
2025-03-14 18:00:00,1.612,3.37,0
2025-03-14 19:00:00,1.821,2.36,0
2025-03-14 20:00:00,0.868,1.67,0
2025-03-14 21:00:00,0.933,7.96,0
2025-03-14 22:00:00,0.383,0.32,0
2025-03-14 23:00:00,0.507,1.27,0
2025-03-15 00:00:00,0.932,8.18,0
2025-03-15 01:00:00,0.444,1.64,0
2025-03-15 02:00:00,0.483,2.49,0
2025-03-15 03:00:00,0.972,4.72,0
2025-03-15 04:00:00,0.494,4.37,0
2025-03-15 05:00:00,1.185,4.3,0
2025-03-15 06:00:00,1.071,6.19,0
2025-03-15 07:00:00,1.096,1.78,0
2025-03-15 08:00:00,1.351,3.81,0
2025-03-15 09:00:00,1.119,3.4,0
2025-03-15 10:00:00,1.368,1.92,0
2025-03-15 11:00:00,0.649,3.69,0
2025-03-15 12:00:00,0.433,4.51,0
2025-03-15 13:00:00,0.352,4.55,1
2025-03-15 14:00:00,0.927,5.42,0
2025-03-15 15:00:00,1.494,3.43,0
2025-03-15 16:00:00,2.495,1.69,0
2025-03-15 17:00:00,0.844,1.01,0
2025-03-15 18:00:00,0.808,2.67,0
2025-03-15 19:00:00,1.402,1.07,0
2025-03-15 20:00:00,1.333,2.22,0
2025-03-15 21:00:00,0.902,1.37,0
2025-03-15 22:00:00,0.698,2.32,0
2025-03-15 23:00:00,0.008,6.71,0
2025-03-16 00:00:00,0.879,3.28,0
2025-03-16 01:00:00,0.781,6.33,0
2025-03-16 02:00:00,0.164,4.25,0
2025-03-16 03:00:00,1.033,2.38,0
2025-03-16 04:00:00,1.092,3.28,0
2025-03-16 05:00:00,1.023,0.53,0
2025-03-16 06:00:00,0.956,2.9,0
2025-03-16 07:00:00,1.333,1.14,0
2025-03-16 08:00:00,0.661,4.58,0
2025-03-16 09:00:00,0.369,2.72,0
2025-03-16 10:00:00,1.141,2.95,0
2025-03-16 11:00:00,0.299,2.75,0
2025-03-16 12:00:00,1.12,5.12,0
2025-03-16 13:00:00,1.169,1.9,0
2025-03-16 14:00:00,0.71,1.78,0
2025-03-16 15:00:00,2.365,4.12,0
2025-03-16 16:00:00,0.841,5.46,0
2025-03-16 17:00:00,1.327,4.1,0
2025-03-16 18:00:00,1.085,7.44,1
2025-03-16 19:00:00,1.764,1.82,0
2025-03-16 20:00:00,0.999,0.4,0
2025-03-16 21:00:00,0.293,4.38,0
2025-03-16 22:00:00,0.966,3.22,0
2025-03-16 23:00:00,0.199,4.35,0
2025-03-17 00:00:00,0.461,5.04,0
2025-03-17 01:00:00,0.596,0.75,0
2025-03-17 02:00:00,0.611,2.98,0
2025-03-17 03:00:00,0.661,4.55,0
2025-03-17 04:00:00,0.63,3.96,0
2025-03-17 05:00:00,0.85,3.18,0
2025-03-17 06:00:00,0.792,4.83,0
2025-03-17 07:00:00,1.461,5.29,1
2025-03-17 08:00:00,0.695,0.19,0
2025-03-17 09:00:00,0.438,6.34,0
2025-03-17 10:00:00,0.521,1.3,0
2025-03-17 11:00:00,0.953,4.57,0
2025-03-17 12:00:00,1.783,2.9,0
2025-03-17 13:00:00,1.183,5.76,0
2025-03-17 14:00:00,0.923,4.8,0
2025-03-17 15:00:00,1.176,4.56,0
